caldt,vwretd
19720322,0.001573003
19720323,0.009610184
19720324,-0.001942109
19720327,-0.001994162
19720328,-0.000781308
19720329,-0.005782057
19720330,0.006156828
19720403,0.002356725
19720404,0.006011177
19720405,0.008297204
19720406,0.004141478
19720407,0.002650472
19720410,-0.001385584
19720411,0.003731892
19720412,0.003475154
19720413,-0.002593197
19720414,0.0003981705
19720417,-0.002381878
19720418,0.001689937
19720419,-0.00603701
19720420,-0.001375039
19720421,-0.001356262
19720424,-0.006207137
19720425,-0.009786935
19720426,-0.002224658
19720427,0.001013609
19720428,0.005139602
19720501,-0.008860845
19720502,-0.00578844
19720503,-0.002228758
19720504,0.002410643
19720505,0.003867019
19720508,-0.004869906
19720509,-0.01429677
19720510,0.007083848
19720511,0.004282583
19720512,0.00702657
19720515,0.005127515
19720516,-0.00202868
19720517,0.002263796
19720518,0.009185713
19720519,0.009395984
19720522,0.005633332
19720523,0.0004416374
19720524,0.004265327
19720525,0.002348516
19720526,0.001905463
19720530,-0.002869415
19720531,-0.007312067
19720601,0.002414158
19720602,0.001545063
19720605,-0.007595939
19720606,-0.005551953
19720607,-0.004759084
19720608,-0.002718993
19720609,-0.004373327
19720612,0.0008361916
19720613,0.004437798
19720614,0.007728701
19720615,-0.000278824
19720616,-0.000769679
19720619,-0.00164823
19720620,0.003478173
19720621,0.001409743
19720622,-0.001501285
19720623,-0.004218592
19720626,-0.006868599
19720627,-0.000984322
19720628,-0.003248977
19720629,-0.001949072
19720630,0.00384737
19720703,0.003708918
19720705,0.00562467
19720706,0.00761713
19720707,-0.002550071
19720710,-0.005417201
19720711,-0.007151118
19720712,-0.005068019
19720713,-0.006074286
19720714,0.004630958
19720717,-0.008998272
19720718,-0.000675037
19720719,0.002545756
19720720,-0.003145742
19720721,0.007263017
19720724,0.01095552
19720725,-0.002807537
19720726,-0.00103845
19720727,-0.003159035
19720728,0.0005086257
19720731,-0.000629216
19720801,0.009272242
19720802,0.008580124
19720803,0.007731786
19720804,0.003673307
19720807,0.001321835
19720808,0.0007675599
19720809,0.001227976
19720810,0.00232882
19720811,0.008310817
19720814,0.004477059
19720815,-0.004074072
19720816,-0.00266
19720817,-0.002046212
19720818,0.004053609
19720821,-0.000793156
19720822,0.005025213
19720823,-0.00144042
19720824,-0.01052517
19720825,-0.002451481
19720828,-0.00435394
19720829,0.001419494
19720830,0.001330004
19720831,0.004537341
19720901,0.004077199
19720905,-0.002544138
19720906,-0.005772194
19720907,-0.003048772
19720908,-0.001352452
19720911,-0.00676865
19720912,-0.009234103
19720913,0.003452531
19720914,0.0004066061
19720915,-0.000845297
19720918,-0.001920291
19720919,-0.000256478
19720920,-0.000281956
19720921,-0.001840876
19720922,0.0007408803
19720925,-0.004343002
19720926,0.001108922
19720927,0.01367228
19720928,0.006101549
19720929,0.001180926
19721002,-0.002854866
19721003,0.0009114164
19721004,-0.002177183
19721005,-0.01058626
19721006,0.006293468
19721009,0.002428321
19721010,0.001379415
19721011,-0.004390404
19721012,-0.008058348
19721013,-0.00646334
19721016,-0.01018088
19721017,0.005983949
19721018,0.005804558
19721019,-0.001631335
19721020,0.01041663
19721023,0.009568454
19721024,0.003236907
19721025,-0.000186608
19721026,0.00350563
19721027,-0.002812155
19721030,-0.000085687
19721031,0.008801982
19721101,0.0102662
19721102,0.004951772
19721103,0.008506323
19721106,-0.001306869
19721108,-0.004578419
19721109,0.0009662989
19721110,0.003225459
19721113,0.001048905
19721114,0.008267502
19721115,-0.003172332
19721116,0.005206314
19721117,0.003332699
19721120,0.0002554528
19721121,0.00473382
19721122,0.006091727
19721124,0.002972024
19721127,-0.003472537
19721128,-0.00152397
19721129,0.0004758804
19721130,0.002668288
19721201,0.006626671
19721204,0.003323935
19721205,-0.001809011
19721206,0.003490825
19721207,0.0044196
19721208,0.002123222
19721211,0.002144414
19721212,-0.00372964
19721213,-0.001581776
19721214,-0.003069194
19721215,0.0008886744
19721218,-0.01029411
19721219,-0.003944464
19721220,-0.003281661
19721221,-0.006216219
19721222,0.005544193
19721226,0.002259183
19721227,0.004177892
19721229,0.01080703
19730102,0.008908438
19730103,0.003581259
19730104,-0.001946935
19730105,0.003293149
19730108,-0.00009775
19730109,-0.000831263
19730110,-0.002090501
19730111,0.005856262
19730112,-0.008050937
19730115,-0.008096651
19730116,-0.003335009
19730117,0.003659695
19730118,0.001374817
19730119,-0.001720934
19730122,-0.005037319
19730123,-0.001416846
19730124,-0.0135736
19730126,-0.003161259
19730129,-0.00489551
19730130,-0.001520876
19730131,0.001494053
19730201,-0.0111451
19730202,-0.003894938
19730205,-0.001654937
19730206,0.002194727
19730207,-0.007134325
19730208,-0.004364754
19730209,0.0134137
19730212,0.01080014
19730213,0.005315007
19730214,-0.01381225
19730215,-0.006449145
19730216,0.003673261
19730220,0.001972756
19730221,-0.007022548
19730222,-0.002542273
19730223,-0.01024494
19730226,-0.00846306
19730227,-0.01165031
19730228,0.006330993
19730301,-0.006973353
19730302,0.008705243
19730305,0.003773893
19730306,0.01285154
19730307,0.003987503
19730308,-0.001630437
19730309,-0.00335183
19730312,-0.00017044
19730313,0.004553178
19730314,0.002960077
19730315,-0.006916227
19730316,-0.004924471
19730319,-0.0121103
19730320,-0.00319049
19730321,-0.01254203
19730322,-0.01659395
19730323,0.0002033561
19730326,0.007744749
19730327,0.01452304
19730328,0.0006329748
19730329,0.009827063
19730330,-0.008733653
19730402,-0.01158477
19730403,-0.009586643
19730404,-0.005935214
19730405,-0.004320805
19730406,0.007146127
19730409,0.01260611
19730410,0.01113421
19730411,0.003987281
19730412,-0.00068456
19730413,-0.003863343
19730416,-0.005394421
19730417,-0.005497297
19730418,0.003601386
19730419,0.005392096
19730423,-0.005601003
19730424,-0.01459386
19730425,-0.01547332
19730426,0.003462371
19730427,-0.01491815
19730430,-0.002275516
19730501,0.0003466484
19730502,0.01226038
19730503,0.01465962
19730504,0.007993743
19730507,-0.00394221
19730508,0.005921299
19730509,-0.004836688
19730510,-0.006532124
19730511,-0.01151229
19730514,-0.02151999
19730515,0.004125539
19730516,-0.001218459
19730517,-0.008567064
19730518,-0.01904734
19730521,-0.01450517
19730522,0.007484894
19730523,0.004461359
19730524,0.02809553
19730525,0.0100787
19730529,-0.002783064
19730530,-0.01527508
19730531,-0.00901272
19730601,-0.008891786
19730604,-0.01099991
19730605,0.01387497
19730606,-0.002511851
19730607,0.01327887
19730608,0.01101883
19730611,-0.002866552
19730612,0.0147594
19730613,-0.004495777
19730614,-0.01002893
19730615,-0.01239534
19730618,-0.01433938
19730619,0.002802736
19730620,0.004237145
19730621,-0.01104631
19730622,0.004279869
19730625,-0.0136721
19730626,0.008991994
19730627,0.003422246
19730628,0.009936291
19730629,-0.00316209
19730702,-0.01145306
19730703,-0.008763094
19730705,-0.001255409
19730706,-0.003710878
19730709,0.008236573
19730710,0.01428143
19730711,0.02214507
19730712,-0.000338908
19730713,-0.01038648
19730716,0.01506563
19730717,0.003193868
19730718,0.008309736
19730719,0.00380487
19730720,0.006716813
19730723,0.003322784
19730724,0.005842534
19730725,0.01345821
19730726,0.001435678
19730727,-0.002445662
19730730,-0.0028607
19730731,-0.008229094
19730801,-0.0127004
19730802,-0.000594764
19730803,-0.000572295
19730806,0.003149925
19730807,-0.001382968
19730808,-0.00930285
19730809,0.0002459305
19730810,-0.007630961
19730813,-0.01042255
19730814,-0.009110265
19730815,0.002840382
19730816,-0.004795249
19730817,0.0005472964
19730820,-0.00706452
19730821,-0.007336788
19730822,-0.004596317
19730823,0.01313548
19730824,-0.000956339
19730827,0.006962912
19730828,0.004993309
19730829,0.009233566
19730830,0.0005002111
19730831,0.005335707
19730904,0.004268462
19730905,0.002060101
19730906,0.005264783
19730907,-0.001169614
19730910,-0.008238639
19730911,-0.005606758
19730912,-0.002208649
19730913,0.003249278
19730914,0.008668148
19730917,-8.389443E-6
19730918,-0.001745915
19730919,0.01935209
19730920,0.009319429
19730921,0.005209716
19730924,0.003400788
19730925,0.005631611
19730926,0.007426031
19730927,0.002555131
19730928,-0.004313508
19731001,-0.001192795
19731002,0.006170971
19731003,0.001134274
19731004,-0.003860962
19731005,0.01192262
19731008,0.004857688
19731009,-0.000678186
19731010,-0.01107809
19731011,0.0167021
19731012,0.004202728
19731015,-0.01117941
19731016,-0.000221093
19731017,-0.002478537
19731018,0.0001808781
19731019,0.002240383
19731022,-0.01019151
19731023,0.003826388
19731024,0.003161866
19731025,0.001632894
19731026,0.007557447
19731029,-0.001969675
19731030,-0.01451012
19731031,-0.008404733
19731101,-0.005196973
19731102,-0.005680499
19731105,-0.01557026
19731106,-0.00693178
19731107,0.006575631
19731108,0.01114508
19731109,-0.01425007
19731112,-0.009115274
19731113,-0.002869554
19731114,-0.01842575
19731115,-0.000992233
19731116,0.01152207
19731119,-0.02992444
19731120,-0.02226696
19731121,0.01090445
19731123,-0.000760866
19731126,-0.02970685
19731127,-0.009188366
19731128,0.01991079
19731129,-0.003012074
19731130,-0.01324727
19731203,-0.02035478
19731204,-0.003916131
19731205,-0.01701615
19731206,0.02236715
19731207,0.0223872
19731210,0.01531528
19731211,-0.01732807
19731212,-0.02562242
19731213,-0.01466506
19731214,0.009680801
19731217,-0.006620492
19731218,0.01853301
19731219,0.0001010598
19731220,-0.002689951
19731221,-0.009126138
19731224,-0.00581246
19731226,0.0270735
19731227,0.01974147
19731228,-0.000531626
19731231,0.002312246
19740102,0.00304931
19740103,0.02321141
19740104,-0.004674292
19740107,-0.004709395
19740108,-0.01704642
19740109,-0.02711926
19740110,-0.0107712
19740111,0.01193734
19740114,-0.001002297
19740115,0.007424423
19740116,0.01434163
19740117,0.01672048
19740118,-0.01501568
19740121,-0.002907244
19740122,0.009736401
19740123,0.005460712
19740124,-0.002037166
19740125,-0.000749786
19740128,-0.004670731
19740129,-0.001312142
19740130,0.01028288
19740131,-0.00403991
19740201,-0.01181937
19740204,-0.01911005
19740205,-0.003470175
19740206,0.003055101
19740207,0.001493486
19740208,-0.009055312
19740211,-0.01682375
19740212,0.0005683122
19740213,-0.000074045
19740214,0.000464866
19740215,0.01328411
19740219,-0.000806449
19740220,0.01259235
19740221,0.01257542
19740222,0.008223261
19740225,-0.002047993
19740226,0.01002266
19740227,0.005294884
19740228,-0.00122181
19740301,-0.005825438
19740304,0.0003245855
19740305,0.0174524
19740306,0.005844731
19740307,-0.009198475
19740308,0.007949434
19740311,0.01001739
19740312,0.002353353
19740313,0.005933587
19740314,0.0005650577
19740315,-0.002917216
19740318,-0.01250703
19740319,-0.008245754
19740320,0.002876437
19740321,-0.001813353
19740322,-0.001327018
19740325,0.001954087
19740326,0.002238977
19740327,-0.01305168
19740328,-0.01791404
19740329,-0.00769232
19740401,-0.007395989
19740402,0.0004675493
19740403,0.008366779
19740404,-0.000358933
19740405,-0.01358103
19740408,-0.01025277
19740409,0.005001802
19740410,-0.002038338
19740411,-0.002508982
19740415,-0.001369781
19740416,0.01583826
19740417,0.006991453
19740418,0.003925538
19740419,-0.00991004
19740422,-0.003769402
19740423,-0.01795318
19740424,-0.01729544
19740425,-0.009601415
19740426,0.006181186
19740429,-0.000223993
19740430,0.003317699
19740501,0.01951481
19740502,-0.000603202
19740503,-0.008009688
19740506,-0.001567317
19740507,0.001067413
19740508,-0.00004185
19740509,0.01120122
19740510,-0.01568166
19740513,-0.009809048
19740514,-0.000037157
19740515,-0.002323013
19740516,-0.006574861
19740517,-0.0175028
19740520,-0.004649593
19740521,0.0000403556
19740522,-0.009444929
19740523,0.0003544018
19740524,0.0151209
19740528,-0.001413243
19740529,-0.01560103
19740530,0.005311376
19740531,-0.001082322
19740603,0.01849402
19740604,0.01278019
19740605,0.002711682
19740606,0.0171661
19740607,0.007357231
19740610,0.006002172
19740611,-0.008257424
19740612,-0.004044952
19740613,0.002218852
19740614,-0.01010042
19740617,-0.01314093
19740618,-0.006432361
19740619,-0.007200164
19740620,-0.008237931
19740621,-0.009337765
19740624,0.0008922734
19740625,0.01273403
19740626,-0.0152052
19740627,-0.01534117
19740628,-0.005333765
19740701,-0.001371685
19740702,-0.02067803
19740703,-0.001600236
19740705,-0.004734201
19740708,-0.03120359
19740709,0.002109949
19740710,-0.01641408
19740711,-0.001077682
19740712,0.03992919
19740715,0.008073384
19740716,-0.009926992
19740717,0.0111833
19740718,0.002516684
19740719,-0.000649111
19740722,0.00340123
19740723,0.01082114
19740724,0.003991866
19740725,-0.01140224
19740726,-0.01672087
19740729,-0.01764257
19740730,-0.00542397
19740731,-0.01463091
19740801,-0.006562016
19740802,-0.002228491
19740805,0.008703662
19740806,0.01561473
19740807,0.02462057
19740808,-0.01144602
19740809,-0.006245981
19740812,-0.01119428
19740813,-0.01600023
19740814,-0.02159871
19740815,-0.005617012
19740816,-0.007926967
19740819,-0.01416768
19740820,0.004266793
19740821,-0.01736513
19740822,-0.01134023
19740823,-0.01587373
19740826,0.007135388
19740827,-0.01536671
19740828,-0.003022072
19740829,-0.0122989
19740830,0.02800102
19740903,-0.02135033
19740904,-0.02658085
19740905,0.02931247
19740906,0.007741854
19740909,-0.02257168
19740910,-0.007685137
19740911,-0.008673307
19740912,-0.02551871
19740913,-0.02125883
19740916,0.01442604
19740917,0.01693849
19740918,0.004083059
19740919,0.03377487
19740920,0.003628937
19740923,-0.007079557
19740924,-0.01804016
19740925,-0.003682763
19740926,-0.01631346
19740927,-0.020738
19740930,-0.02323231
19741001,-0.002257883
19741002,0.001459676
19741003,-0.01640349
19741004,0.001122991
19741007,0.03761418
19741008,-0.001087649
19741009,0.04264699
19741010,0.02950787
19741011,0.01987092
19741014,0.02293168
19741015,-0.01593732
19741016,-0.01341529
19741017,0.01077929
19741018,0.01388891
19741021,0.01658816
19741022,-0.002533981
19741023,-0.02492081
19741024,-0.01193029
19741025,-0.000276365
19741028,-0.00074893
19741029,0.0340539
19741030,0.01961741
19741031,-0.002933633
19741101,0.0000353793
19741104,-0.009152799
19741105,0.02506977
19741106,-0.001118788
19741107,0.007414914
19741108,-0.002023535
19741111,0.003424687
19741112,-0.01925526
19741113,-0.004898596
19741114,-0.002436489
19741115,-0.01310895
19741118,-0.0349841
19741119,-0.01655862
19741120,-0.004186233
19741121,0.005055658
19741122,0.01084026
19741125,-0.001259889
19741126,0.009030538
19741127,0.006955092
19741129,0.0009114086
19741202,-0.02442124
19741203,-0.01454752
19741204,0.002234552
19741205,-0.01896147
19741206,-0.01715392
19741209,0.005498542
19741210,0.02267437
19741211,0.00638932
19741212,-0.002843336
19741213,-0.005050831
19741216,-0.008662109
19741217,0.01333709
19741218,0.004905155
19741219,-0.003135859
19741220,-0.01093782
19741223,-0.01413062
19741224,0.01310309
19741226,0.008792763
19741227,-0.003911735
19741230,-0.000534639
19741231,0.02187856
19750102,0.02515672
19750103,0.008057625
19750106,0.0078327
19750107,0.000435457
19750108,-0.01059928
19750109,0.01643424
19750110,0.02118012
19750113,-0.003290544
19750114,-0.007659972
19750115,0.00693898
19750116,0.001557119
19750117,-0.01209158
19750120,0.0005608241
19750121,-0.003720701
19750122,0.01108011
19750123,0.005460171
19750124,0.01263833
19750127,0.03329513
19750128,0.004714647
19750129,0.01497266
19750130,-0.01098977
19750131,0.009965884
19750203,0.01240244
19750204,-0.003055683
19750205,0.01642837
19750206,-0.001068566
19750207,-0.000308446
19750210,-0.002859582
19750211,0.001758281
19750212,0.01551216
19750213,0.01353852
19750214,0.005420154
19750218,-0.006820983
19750219,0.005054832
19750220,0.009378168
19750221,0.004667022
19750224,-0.01244743
19750225,-0.02203206
19750226,0.008503168
19750227,0.00510212
19750228,0.008504018
19750303,0.01693069
19750304,0.00687595
19750305,-0.007476996
19750306,0.00871059
19750307,0.007420906
19750310,0.007546487
19750311,-0.004783045
19750312,-0.008825393
19750313,0.002737456
19750314,0.01347643
19750317,0.01404067
19750318,-0.008659375
19750319,-0.008403046
19750320,-0.006603586
19750321,-0.001813549
19750324,-0.02246985
19750325,0.00601325
19750326,0.01761624
19750327,0.003756342
19750331,-0.005255459
19750401,-0.007778649
19750402,-0.001893461
19750403,-0.01022485
19750404,-0.005813045
19750407,-0.006550325
19750408,0.006215306
19750409,0.02000469
19750410,0.01012593
19750411,0.005914109
19750414,0.01566722
19750415,0.006942862
19750416,0.004215247
19750417,0.007673134
19750418,-0.008819009
19750421,0.01090744
19750422,-0.002391811
19750423,-0.01022504
19750424,-0.000239551
19750425,0.00718041
19750428,-0.003481289
19750429,-0.007263059
19750430,0.01625982
19750501,0.008524881
19750502,0.0125178
19750505,0.009581096
19750506,-0.01218395
19750507,0.004789557
19750508,0.007322064
19750509,0.01138064
19750512,0.0004390882
19750513,0.008047785
19750514,0.007528815
19750515,-0.007242182
19750516,-0.009142801
19750519,0.0009100881
19750520,-0.003700107
19750521,-0.01079881
19750522,0.003989354
19750523,0.01318531
19750527,-0.000607372
19750528,-0.006390207
19750529,0.0001096762
19750530,0.01643779
19750602,0.01426845
19750603,0.003458196
19750604,-0.001672508
19750605,0.001351002
19750606,-0.000956565
19750609,-0.01226017
19750610,-0.008266443
19750611,0.001586828
19750612,-0.004870909
19750613,0.005080426
19750616,0.009658596
19750617,-0.008068005
19750618,-0.00157724
19750619,0.01754562
19750620,0.006786719
19750623,0.01041017
19750624,0.006578668
19750625,0.004446711
19750626,0.002299887
19750627,0.0003611851
19750630,0.004664552
19750701,-0.003705075
19750702,-0.007675322
19750703,0.003486667
19750707,-0.007913579
19750708,-0.00149106
19750709,0.01541446
19750710,0.0009683921
19750711,-0.000028092
19750714,0.005647844
19750715,0.004931732
19750716,-0.009546676
19750717,-0.008660258
19750718,-0.003170802
19750721,-0.006958609
19750722,-0.01149557
19750723,-0.0143783
19750724,-0.003182426
19750725,-0.007749
19750728,-0.007102782
19750729,-0.006085216
19750730,0.006845577
19750731,0.000169759
19750801,-0.009490636
19750804,-0.009404884
19750805,-0.01112594
19750806,0.0002203213
19750807,-0.00023498
19750808,-0.003275446
19750811,0.004791272
19750812,0.006691669
19750813,-0.01188906
19750814,-0.00534975
19750815,0.007607684
19750818,-0.001870856
19750819,-0.01545683
19750820,-0.01990133
19750821,-0.001221015
19750822,0.01416049
19750825,0.009532293
19750826,-0.01145231
19750827,0.004929973
19750828,0.0227253
19750829,0.00738697
19750902,-0.01534924
19750903,0.004693766
19750904,0.001713647
19750905,-0.006048633
19750908,0.001763541
19750909,-0.01315747
19750910,-0.01139732
19750911,-0.003759769
19750912,-0.00217849
19750915,-0.005267272
19750916,-0.009202844
19750917,0.001939402
19750918,0.01834537
19750919,0.02216954
19750922,-0.00796691
19750923,-0.001517163
19750924,0.009744433
19750925,-0.001628362
19750926,0.005087783
19750929,-0.01205929
19750930,-0.01378209
19751001,-0.01126001
19751002,0.008967615
19751003,0.02358046
19751006,0.01032977
19751007,-0.001153576
19751008,0.01205484
19751009,0.004453138
19751010,-0.000837044
19751013,0.01336245
19751014,-0.000379041
19751015,-0.000607386
19751016,0.001670026
19751017,-0.005947
19751020,0.009253641
19751021,0.007878273
19751022,0.00173452
19751023,0.00505087
19751024,-0.01297021
19751027,-0.000921228
19751028,0.007886698
19751029,-0.01295292
19751030,-0.001553747
19751031,-0.002321391
19751103,-0.00898724
19751104,0.00431591
19751105,0.008315876
19751106,0.004381482
19751107,-0.001231682
19751110,0.0003661238
19751111,0.00634136
19751112,0.01484734
19751113,-0.000236891
19751114,-0.000923486
19751117,0.005048654
19751118,-0.004952622
19751119,-0.01073586
19751120,-0.003667124
19751121,-0.000394636
19751124,0.003002403
19751125,0.009415585
19751126,0.003165035
19751128,0.00313213
19751201,-0.005350176
19751202,-0.01531697
19751203,-0.02024063
19751204,0.001523293
19751205,-0.01040209
19751208,0.001446563
19751209,0.001052491
19751210,0.00906087
19751211,-0.002208429
19751212,-0.000375211
19751215,0.002160052
19751216,0.009544934
19751217,0.003120534
19751218,0.003474753
19751219,-0.006057608
19751222,-0.007083114
19751223,0.005970111
19751224,0.008517678
19751226,0.009075806
19751229,-0.001367081
19751230,-0.003497712
19751231,0.006562398
19760102,0.008231055
19760105,0.01806622
19760106,0.0122138
19760107,0.005371942
19760108,0.006731494
19760109,0.004471803
19760112,0.01330414
19760113,-0.006915177
19760114,0.0160588
19760115,-0.003897322
19760116,0.004577309
19760119,0.01220559
19760120,0.004928348
19760121,-0.00460831
19760122,-0.00170074
19760123,0.01174487
19760126,0.004376817
19760127,-0.004936161
19760128,-0.004482765
19760129,0.01641487
19760130,0.007560092
19760202,0.001671306
19760203,0.004396451
19760204,0.008834066
19760205,-0.01254378
19760206,-0.008230144
19760209,0.002808539
19760210,0.007869001
19760211,0.004571242
19760212,-0.003429622
19760213,-0.003899199
19760217,-0.004782009
19760218,0.007819575
19760219,0.01614527
19760220,0.006963748
19760223,-0.00278577
19760224,0.004902892
19760225,-0.001642727
19760226,-0.01432982
19760227,-0.006408813
19760301,0.00310666
19760302,0.00579889
19760303,-0.005381403
19760304,-0.009331546
19760305,0.001528221
19760308,0.01012846
19760309,0.002658129
19760310,0.003820297
19760311,0.008583798
19760312,-0.008508368
19760315,-0.01098502
19760316,0.009898319
19760317,0.0000439036
19760318,-0.003916895
19760319,0.001092004
19760322,0.0008681941
19760323,0.01304883
19760324,0.01039787
19760325,-0.005265905
19760326,0.001086627
19760329,-0.003922238
19760330,-0.004022274
19760331,0.006347497
19760401,-0.004035342
19760402,0.0003546329
19760405,0.01170188
19760406,-0.000590434
19760407,-0.01151049
19760408,-0.009497704
19760409,-0.01012492
19760412,-0.00176163
19760413,0.006577971
19760414,-0.00590435
19760415,0.003561982
19760419,0.00693628
19760420,0.01475054
19760421,0.0038733
19760422,-0.001979996
19760423,-0.006266352
19760426,0.0009769092
19760427,-0.004945434
19760428,0.001841104
19760429,-0.000168105
19760430,-0.003749091
19760503,-0.008071251
19760504,0.00571675
19760505,-0.004106644
19760506,0.003096541
19760507,0.007629805
19760510,0.01236472
19760511,-0.000405776
19760512,-0.001329647
19760513,-0.00513632
19760514,-0.007416166
19760517,-0.002769075
19760518,0.001322707
19760519,-0.000179083
19760520,0.006363044
19760521,-0.00525527
19760524,-0.01628035
19760525,-0.000742818
19760526,-0.000468004
19760527,-0.00092117
19760528,0.007380775
19760601,-0.002369509
19760602,0.003096859
19760603,-0.00042643
19760604,-0.008604473
19760607,-0.004939207
19760608,0.001594251
19760609,-0.000281826
19760610,0.007851226
19760611,0.01178015
19760614,0.009914898
19760615,-0.003854899
19760616,0.005675822
19760617,0.01438878
19760618,0.002277044
19760621,0.004003458
19760622,-0.006639016
19760623,-0.002109497
19760624,0.006104375
19760625,0.0003203606
19760628,-0.002155888
19760629,0.00378105
19760630,0.004669379
19760701,-0.006389129
19760702,0.004836204
19760706,-0.004361802
19760707,0.002581846
19760708,0.001814731
19760709,0.008943161
19760712,0.00774218
19760713,-0.001705665
19760714,0.002771807
19760715,-0.00579463
19760716,-0.004720526
19760719,-0.003095079
19760720,-0.006007389
19760721,0.0009159205
19760722,0.001246727
19760723,0.001299324
19760726,-0.000576986
19760727,-0.004774326
19760728,-0.003761864
19760729,-0.001270573
19760730,0.004205976
19760802,-0.001437672
19760803,0.00892816
19760804,0.002374982
19760805,-0.004128115
19760806,-0.000047188
19760809,-0.002048177
19760810,0.007945248
19760811,-0.00232321
19760812,0.0008301266
19760813,0.0007731001
19760816,0.001774433
19760817,0.003171
19760818,-0.001942365
19760819,-0.01140493
19760820,-0.008725812
19760823,-0.004045901
19760824,-0.005894284
19760825,0.00777853
19760826,-0.006072558
19760827,0.001172559
19760830,0.005322967
19760831,0.007044254
19760901,0.01018211
19760902,-0.00019189
19760903,0.00387684
19760907,0.006294259
19760908,-0.000837957
19760909,-0.004132204
19760910,0.002445272
19760913,-0.002681145
19760914,-0.002733183
19760915,0.002173827
19760916,0.008883888
19760917,0.008794253
19760920,0.001295681
19760921,0.01237534
19760922,-0.002571316
19760923,-0.004472738
19760924,-0.000766293
19760927,0.003759192
19760928,-0.01104817
19760929,-0.00509785
19760930,-0.00119119
19761001,-0.008876635
19761004,-0.0012965
19761005,-0.007142624
19761006,-0.004088575
19761007,0.005936109
19761008,-0.008058865
19761011,-0.008996783
19761012,-0.007692342
19761013,0.01108477
19761014,-0.01134096
19761015,0.001212363
19761018,0.005534915
19761019,-0.000322963
19761020,0.002516344
19761021,-0.007783963
19761022,-0.007374536
19761025,0.001045715
19761026,0.008769289
19761027,0.005781512
19761028,-0.000954135
19761029,0.01196038
19761101,0.002563534
19761103,-0.01131901
19761104,0.007905761
19761105,-0.01170537
19761108,-0.01119855
19761109,-0.003209997
19761110,-0.004469836
19761111,0.007087459
19761112,-0.002862755
19761115,0.005123468
19761116,0.002333108
19761117,0.0060389
19761118,0.0126956
19761119,0.001611525
19761122,0.006236988
19761123,-0.004054989
19761124,0.0053058
19761126,0.006718893
19761129,-0.00586115
19761130,-0.00303181
19761201,0.004502497
19761202,-0.002411658
19761203,0.005821543
19761206,0.008068598
19761207,0.0003125141
19761208,0.005298956
19761209,0.005596329
19761210,0.002313275
19761213,0.0008093489
19761214,0.004291801
19761215,0.0008703046
19761216,-0.002611251
19761217,-0.003895292
19761220,-0.005207757
19761221,0.004662492
19761222,0.005059388
19761223,0.0007944059
19761227,0.01098902
19761228,0.006518855
19761229,-0.003042513
19761230,0.005503963
19761231,0.006030589
19770103,-0.002619074
19770104,-0.009604109
19770105,-0.007334298
19770106,0.002051695
19770107,0.001025737
19770110,0.001311795
19770111,-0.009150816
19770112,-0.006459934
19770113,0.008292055
19770114,0.0000161153
19770117,-0.00195375
19770118,-0.002769227
19770119,0.005108853
19770120,-0.007137548
19770121,0.003721455
19770124,0.0004024451
19770125,-0.00025214
19770126,-0.006415817
19770127,-0.005505089
19770128,0.0004797587
19770131,0.0002130884
19770201,0.005350824
19770202,-0.000741507
19770203,-0.003638279
19770204,0.001960822
19770207,0.0006904555
19770208,-0.002310709
19770209,-0.008315625
19770210,0.001113078
19770211,-0.005031092
19770214,0.004354906
19770215,0.00298224
19770216,0.003953971
19770217,-0.005083409
19770218,-0.002659235
19770222,-0.000181048
19770223,-0.002831622
19770224,-0.005926306
19770225,-0.001639873
19770228,0.002164714
19770301,0.008650564
19770302,-0.002035011
19770303,0.004438012
19770304,0.003617531
19770307,0.001315458
19770308,-0.003194724
19770309,-0.006820749
19770310,0.004647452
19770311,0.0008134419
19770314,0.00635794
19770315,0.004600534
19770316,0.002149147
19770317,-0.000474348
19770318,-0.001824117
19770321,-0.00431392
19770322,-0.002002752
19770323,-0.00747227
19770324,-0.004478589
19770325,-0.005576461
19770328,-0.001238031
19770329,0.005650471
19770330,-0.01069991
19770331,-0.001164835
19770401,0.007802506
19770404,-0.008705107
19770405,-0.002728161
19770406,-0.000581571
19770407,0.003197575
19770411,0.005051922
19770412,0.01219412
19770413,0.0007621381
19770414,0.008453771
19770415,0.0004355572
19770418,-0.003833467
19770419,-0.003133897
19770420,0.003653204
19770421,-0.006251715
19770422,-0.01176311
19770425,-0.01222708
19770426,-0.000434829
19770427,0.008547544
19770428,0.002243857
19770429,0.002705056
19770502,0.00562221
19770503,0.004815084
19770504,0.005793693
19770505,0.00289246
19770506,-0.004004603
19770509,-0.00188009
19770510,0.003182666
19770511,-0.005430941
19770512,-0.000225026
19770513,0.003381592
19770516,0.004175888
19770517,0.002766477
19770518,0.005073445
19770519,-0.002963448
19770520,-0.003507499
19770523,-0.01097603
19770524,-0.004620199
19770525,-0.008087464
19770526,0.001575578
19770527,-0.006074523
19770531,-0.002285274
19770601,0.007395299
19770602,-0.001268303
19770603,0.008960293
19770606,-0.003660902
19770607,0.004446406
19770608,0.005334897
19770609,-0.000031892
19770610,0.003081203
19770613,0.00336681
19770614,0.009874696
19770615,-0.00163749
19770616,0.003151573
19770617,0.001665033
19770620,0.004465623
19770621,0.003379839
19770622,-0.001661715
