SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Hazleton	0.82	1	46	19	RH	NO	3	YES	7	630	YES	2	3	9	14	4	11	37	99	75	162	120	180	462	3123	2356	3485	
Hazleton	0.82	1	36	15	RH	NO	3	NO	2	487	YES	6	3	5	14	23	63	125	103	47	119	106	116	341	2299	2133	2114	
Hazleton	0.82	1	46	20	GP	NO	5	YES	3	225	YES	1	1	4	6	5	17	14	20	41	14	29	40	83	125	271	354	
Hazleton	0.82	1	46	22	GP	YES	5	YES	8	451	NO	3	3	8	14	15	48	43	77	83	47	36	171	254	393	361	1533	
Hazleton	0.82	1	53	14	PD	NO	1	NO	9	409	NO	3	1	4	8	10	25	45	25	42	37	58	45	140	227	405	275	
Hazleton	0.82	1	46	20	RH	NO	3	NO	3	466	YES	1	4	5	10	5	8	25	123	51	135	161	126	422	2530	3150	2412	
Hazleton	0.82	1	36	13	RH	YES	4	NO	1	386	NO	1	3	3	7	3	5	18	78	29	31	184	102	317	577	3464	1930	
Hazleton	0.82	1	42	16	GP	NO	3	YES	1	181	YES	1	2	3	6	3	6	21	57	33	28	30	38	96	228	245	347	
Hazleton	0.82	1	64	33	RH	YES	5	YES	3	595	YES	2	6	10	18	5	11	48	170	87	13	180	183	376	255	3525	3487	
Hazleton	0.82	1	31	5	RH	NO	3	NO	1	399	YES	1	3	2	6	7	16	25	93	19	129	97	70	296	2475	1900	1500	
Hazleton	0.82	1	56	28	GP	NO	2	NO	9	474	YES	5	3	7	15	21	56	94	72	70	88	66	90	244	825	569	783	
New Haven	0.98	1	52	19	PD	YES	4	NO	2	165	YES	1	4	3	8	5	15	16	141	38	19	23	17	59	99	115	92	
New Haven	0.98	1	54	28	GP	YES	3	NO	2	249	YES	2	4	3	9	2	3	37	121	30	18	73	67	158	167	682	580	
New Haven	0.98	1	65	34	PD	NO	3	NO	7	311	NO	1	2	6	9	2	9	13	51	48	1	29	69	99	3	173	431	
New Haven	0.98	1	32	3	PD	NO	3	NO	1	107	YES	1	3	1	5	4	14	19	100	14	17	23	2	42	115	162	6	
New Haven	0.98	1	51	29	GP	NO	1	NO	6	366	YES	1	2	5	8	3	5	23	77	50	27	96	99	222	235	846	904	
New Haven	0.98	1	37	7	RH	NO	3	NO	3	421	YES	2	2	7	11	9	24	50	66	87	30	46	118	194	568	841	2355	
New Haven	0.98	1	56	35	GP	YES	1	NO	11	499	YES	5	7	3	15	19	56	90	197	24	114	57	124	295	1004	536	1194	
New Haven	0.98	1	47	19	GP	NO	3	NO	10	413	YES	4	4	9	17	14	28	84	127	93	48	65	74	187	475	589	694	
New Haven	0.98	1	47	19	RH	NO	1	NO	2	359	YES	4	1	6	11	14	32	73	24	59	118	26	112	256	2333	507	2117	
New Haven	0.98	1	58	26	GP	YES	4	NO	4	252	NO	2	4	2	8	4	16	36	111	16	39	79	54	172	390	658	480	
New Haven	0.98	1	43	13	RH	NO	1	YES	3	598	YES	6	6	6	18	16	47	100	148	72	199	105	206	510	3795	2202	4081	
New Haven	0.98	1	31	14	PD	YES	5	YES	9	384	NO	2	3	3	8	7	17	28	88	32	7	19	41	67	47	109	291	
New Haven	0.98	1	55	28	GP	YES	5	NO	7	344	YES	3	1	7	11	7	20	59	32	82	27	10	129	166	245	100	1169	
New Haven	0.98	1	52	34	RH	YES	5	YES	2	435	NO	3	4	5	12	14	31	49	121	45	37	183	147	367	725	3347	2773	
New Haven	0.98	1	51	17	PD	NO	4	YES	3	205	NO	1	2	2	5	4	14	12	52	19	3	41	11	55	24	247	78	
New Haven	0.98	1	53	28	GP	YES	5	NO	3	342	YES	4	4	4	12	16	52	92	96	34	79	52	50	181	719	493	421	
New Haven	0.98	1	39	9	RH	NO	4	YES	6	614	NO	4	3	9	16	11	31	109	86	82	90	108	266	464	1698	1934	4997	
New Haven	0.98	1	49	22	GP	NO	3	YES	4	278	YES	5	2	5	12	18	53	102	61	59	52	15	49	116	460	135	485	
Worcester	1	3	48	22	RH	YES	4	NO	1	440	NO	3	3	4	10	9	24	62	88	39	33	116	214	363	685	2288	3942	
Worcester	1	3	58	24	PD	NO	5	YES	4	169	YES	2	1	3	6	11	31	39	36	38	20	17	24	61	113	96	132	
Worcester	1	3	33	0	PD	NO	3	NO	6	212	YES	1	2	2	5	4	8	20	66	11	18	35	21	74	107	182	163	
Worcester	1	3	61	27	RH	NO	1	NO	3	495	YES	3	3	9	15	16	45	65	119	78	69	66	200	335	1344	1194	3741	
Worcester	1	3	59	36	GP	YES	2	NO	5	350	YES	2	3	3	8	9	40	44	84	23	52	79	88	219	463	781	827	
Worcester	1	3	46	19	PD	YES	0	YES	1	86	YES	1	1	2	4	4	15	20	38	16	6	12	7	25	30	62	36	
Worcester	1	3	33	10	RH	YES	3	YES	3	609	YES	5	7	11	23	20	66	101	214	106	102	128	138	368	1981	2479	2811	
Worcester	1	3	64	32	RH	YES	2	YES	6	651	YES	5	6	3	14	15	46	103	188	28	131	127	243	501	2197	2246	4588	
Worcester	1	3	57	23	PD	YES	3	YES	2	146	YES	2	2	3	7	7	19	33	61	27	33	6	19	58	179	18	122	
Worcester	1	3	54	30	RH	YES	3	NO	11	775	YES	3	5	6	14	8	30	51	138	60	106	208	259	573	1885	3769	4849	
Worcester	1	3	36	5	RH	YES	4	NO	1	373	NO	3	2	5	10	9	32	52	66	62	72	49	55	176	1468	998	1052	
Worcester	1	3	58	31	PD	NO	5	YES	5	166	NO	3	1	2	6	11	42	69	19	22	36	19	21	76	207	95	153	
Worcester	1	3	55	36	RH	YES	5	YES	4	440	NO	3	2	6	11	9	25	61	72	50	56	53	129	238	1123	1058	2566	
Worcester	1	3	47	17	GP	NO	1	NO	1	184	YES	1	1	1	3	8	24	13	21	13	64	24	16	104	534	236	127	
Worcester	1	3	61	42	PD	NO	1	NO	3	165	YES	1	3	4	8	4	11	16	98	33	30	28	19	77	186	192	139	
Worcester	1	3	36	8	GP	YES	5	NO	4	291	YES	1	6	2	9	3	7	17	199	20	36	58	32	126	301	505	317	
Worcester	1	3	50	23	PD	YES	5	YES	5	235	NO	4	4	5	13	13	38	71	117	38	30	27	41	98	162	229	252	
Worcester	1	3	41	4	PD	NO	5	YES	6	298	NO	1	3	5	9	3	11	25	93	55	44	32	75	151	265	175	488	
Worcester	1	3	34	1	GP	YES	3	YES	4	349	YES	1	3	6	10	4	15	17	95	52	106	38	155	299	1001	352	1482	
Worcester	1	3	57	32	PD	NO	1	NO	6	335	YES	3	4	2	9	12	48	69	107	37	40	43	80	163	252	249	457	
High Point	0.85	3	39	23	PD	NO	1	NO	1	116	YES	3	1	1	5	6	21	63	30	7	12	12	11	35	60	51	48	
High Point	0.85	3	52	38	PD	YES	3	YES	5	268	NO	2	2	1	5	11	41	38	59	9	33	35	34	102	208	212	174	
High Point	0.85	3	56	33	GP	YES	1	NO	5	294	YES	2	3	4	9	9	29	32	104	55	58	43	117	218	522	362	1047	
High Point	0.85	3	57	26	PD	YES	5	YES	5	192	NO	1	3	2	6	5	11	15	83	21	11	32	26	69	78	160	176	
High Point	0.85	3	51	25	GP	NO	2	NO	4	280	YES	2	1	3	6	7	21	45	23	15	44	62	43	149	398	542	401	
High Point	0.85	3	47	18	GP	NO	4	NO	3	278	YES	6	2	3	11	19	50	122	85	28	86	20	43	149	820	191	340	
High Point	0.85	3	49	23	GP	NO	5	YES	10	456	NO	6	4	7	17	15	42	133	112	72	107	58	72	237	1074	508	594	
High Point	0.85	3	56	26	RH	YES	4	YES	1	458	NO	3	5	8	16	10	32	67	140	77	92	96	135	323	1592	1920	2484	
High Point	0.85	3	61	32	GP	YES	5	YES	4	398	NO	2	6	9	17	3	13	48	190	72	84	67	85	236	779	560	743	
High Point	0.85	3	42	15	PD	NO	5	YES	3	142	NO	1	1	1	3	4	13	23	27	9	6	23	19	48	29	133	80	
High Point	0.85	3	41	12	RH	NO	4	YES	1	469	NO	4	1	5	10	11	29	74	19	42	91	28	143	262	1767	464	2874	
High Point	0.85	3	60	34	RH	YES	3	YES	3	418	YES	3	4	4	11	10	42	59	128	47	77	92	71	240	1393	1777	1413	
High Point	0.85	3	63	35	RH	NO	5	YES	10	671	NO	5	4	5	14	18	57	102	117	48	160	178	93	431	3083	3519	1704	
High Point	0.85	3	45	19	PD	NO	5	YES	7	305	YES	3	4	2	9	12	33	57	126	35	15	71	16	102	90	431	85	
High Point	0.85	3	38	9	PD	NO	3	YES	8	345	NO	4	5	3	12	17	56	95	153	22	83	30	46	159	489	194	273	
High Point	0.85	3	40	11	RH	YES	3	NO	11	760	YES	5	5	7	17	16	44	111	143	56	207	226	147	580	4069	4258	2753	
High Point	0.85	3	53	19	RH	YES	2	YES	5	403	NO	2	3	8	13	5	12	54	95	102	51	60	180	291	941	1181	3365	
High Point	0.85	3	49	13	GP	NO	2	YES	2	287	NO	2	3	3	8	7	18	35	94	54	56	81	42	179	531	712	387	
Fort Lauderdale	0.76	1.5	30	0	PD	NO	4	NO	9	408	YES	2	6	9	17	5	12	41	200	78	22	86	76	184	150	540	446	
Fort Lauderdale	0.76	1.5	61	26	GP	YES	0	NO	5	304	YES	1	1	5	7	4	10	19	30	37	44	103	79	226	344	838	802	
Fort Lauderdale	0.76	1.5	35	6	RH	NO	3	YES	2	401	NO	5	4	5	14	15	45	93	138	42	120	114	102	336	2188	2141	1773	
Fort Lauderdale	0.76	1.5	54	26	PD	YES	5	YES	1	160	NO	1	3	2	6	4	9	23	105	23	14	19	20	53	68	98	101	
Fort Lauderdale	0.76	1.5	61	39	PD	YES	5	YES	1	141	NO	3	1	1	5	10	35	57	47	16	32	11	33	76	190	70	211	
Fort Lauderdale	0.76	1.5	38	15	GP	YES	3	NO	3	301	YES	2	3	1	6	6	28	33	103	7	32	64	45	141	324	604	369	
Fort Lauderdale	0.76	1.5	32	8	PD	NO	4	YES	4	189	NO	2	1	5	8	4	9	40	43	43	33	43	48	124	193	200	286	
Fort Lauderdale	0.76	1.5	38	7	RH	YES	5	YES	5	499	NO	5	5	8	18	24	80	77	150	83	68	166	107	341	1334	3316	1824	
Fort Lauderdale	0.76	1.5	41	10	GP	NO	1	NO	6	309	YES	6	3	5	14	15	37	148	94	49	63	69	55	187	543	661	546	
Fort Lauderdale	0.76	1.5	40	11	GP	YES	5	YES	3	254	NO	3	3	7	13	7	23	55	94	87	35	35	72	142	334	308	726	
Fort Lauderdale	0.76	1.5	38	12	GP	NO	0	NO	5	273	YES	1	1	3	5	6	16	23	32	27	83	40	53	176	704	363	508	
Fort Lauderdale	0.76	1.5	59	36	GP	NO	1	NO	6	442	YES	4	4	2	10	16	47	63	128	20	143	141	44	328	1345	1232	386	
Fort Lauderdale	0.76	1.5	34	0	GP	NO	1	YES	1	180	YES	1	4	4	9	3	11	15	117	44	16	51	23	90	149	432	243	
Fort Lauderdale	0.76	1.5	61	36	RH	NO	1	NO	5	530	YES	4	7	6	17	13	38	92	213	50	106	92	125	323	1899	1795	2505	
Fort Lauderdale	0.76	1.5	41	14	RH	YES	5	YES	21	1111	NO	5	10	7	22	19	58	92	269	66	185	321	176	682	3202	6097	3505	
Fort Lauderdale	0.76	1.5	40	15	PD	NO	4	YES	3	224	YES	1	1	4	6	3	10	23	23	33	17	12	51	80	117	81	296	
Fort Lauderdale	0.76	1.5	61	24	RH	YES	5	YES	6	651	NO	5	2	7	14	17	50	120	52	59	176	145	174	495	3366	2867	3371	
Fort Lauderdale	0.76	1.5	35	3	RH	NO	3	NO	4	705	NO	6	5	9	20	18	47	147	142	84	208	140	162	510	3762	2562	3034	
Fort Lauderdale	0.76	1.5	38	13	PD	NO	3	YES	2	133	NO	3	1	3	7	7	19	62	28	35	18	6	8	32	99	33	54	
