SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
St Louis	0.87	2	35	1	GP	NO	3	NO	5	391	NO	5	3	11	19	16	49	100	91	115	61	47	97	205	508	449	869	
St Louis	0.87	2	47	13	GP	NO	3	YES	9	489	NO	4	3	10	17	16	44	88	94	95	115	50	156	321	984	444	1306	
St Louis	0.87	2	64	34	GP	YES	5	YES	1	201	NO	4	2	3	9	14	36	97	70	37	44	52	31	127	388	423	299	
St Louis	0.87	2	45	13	GP	NO	5	YES	1	187	NO	3	3	1	7	9	27	52	79	16	36	90	15	141	340	758	153	
St Louis	0.87	2	48	26	PD	YES	4	NO	3	166	YES	1	2	2	5	6	25	15	56	13	9	11	17	37	50	59	147	
St Louis	0.87	2	33	0	PD	YES	5	YES	2	156	NO	3	3	2	8	8	21	48	87	27	11	29	15	55	70	203	57	
St Louis	0.87	2	46	5	PD	NO	1	NO	3	152	YES	1	1	3	5	6	32	18	32	36	15	13	20	48	78	65	142	
St Louis	0.87	2	52	27	PD	NO	2	NO	1	107	YES	2	1	2	5	2	6	27	26	14	4	2	21	27	23	17	146	
St Louis	0.87	2	38	11	PD	YES	5	YES	5	169	NO	2	3	5	10	8	25	43	90	47	7	19	16	42	36	107	67	
Long Beach	0.76	5	49	20	GP	NO	3	NO	4	222	NO	2	1	6	9	5	13	38	30	72	45	19	68	132	460	177	591	
Long Beach	0.76	5	54	25	PD	YES	4	NO	5	232	YES	1	3	6	10	4	10	7	92	53	14	50	16	80	90	325	120	
Long Beach	0.76	5	43	16	PD	YES	5	YES	1	109	NO	3	1	3	7	12	35	54	41	19	10	20	8	38	71	143	43	
Long Beach	0.76	5	32	5	GP	YES	5	NO	5	406	NO	7	3	5	15	21	59	142	93	56	102	49	49	200	890	423	433	
Long Beach	0.76	5	38	1	PD	NO	4	YES	3	179	NO	4	7	4	15	12	35	72	215	24	26	34	15	75	154	250	90	
Long Beach	0.76	5	45	11	PD	YES	3	NO	7	288	YES	2	3	8	13	8	20	27	107	103	12	12	54	78	59	113	320	
Long Beach	0.76	5	63	41	GP	NO	5	YES	6	380	YES	2	2	11	15	9	31	58	41	93	46	71	85	202	403	685	771	
Long Beach	0.76	5	54	16	GP	NO	3	NO	3	250	NO	1	2	5	8	7	20	12	82	47	41	45	39	125	370	408	351	
Long Beach	0.76	5	48	17	GP	NO	0	NO	8	407	YES	3	5	9	17	13	39	74	142	93	58	81	77	216	476	687	596	
Long Beach	0.76	5	49	18	RH	NO	5	YES	2	389	YES	4	2	10	16	8	27	84	46	96	65	80	123	268	1146	1509	2265	
Long Beach	0.76	5	52	24	GP	NO	5	YES	2	198	NO	4	3	10	17	9	27	63	82	112	14	34	37	85	143	298	333	
Long Beach	0.76	5	37	10	RH	NO	1	NO	1	362	YES	1	4	6	11	6	23	27	102	54	37	101	121	259	663	1829	2177	
Long Beach	0.76	5	63	38	PD	YES	5	YES	7	214	NO	3	3	6	12	10	27	43	90	70	19	40	27	86	124	241	189	
Long Beach	0.76	5	63	37	RH	YES	5	YES	8	782	NO	13	6	8	27	37	90	249	175	92	199	54	161	414	3862	997	3096	
Long Beach	0.76	5	55	24	RH	YES	5	YES	6	480	YES	3	5	13	21	7	22	59	152	112	67	124	179	370	1256	2334	3468	
Long Beach	0.76	5	48	29	RH	YES	4	YES	6	592	NO	1	6	11	18	3	12	24	172	108	134	177	224	535	2461	3468	4209	
Long Beach	0.76	5	65	36	GP	YES	4	YES	4	333	YES	8	6	10	24	30	80	177	172	84	86	65	85	236	773	581	726	
Long Beach	0.76	5	40	15	GP	NO	4	NO	3	234	YES	2	3	3	8	8	23	36	86	26	47	29	52	128	403	272	476	
Long Beach	0.76	5	65	42	GP	NO	0	NO	3	205	YES	1	2	6	9	3	7	30	44	54	40	34	86	160	339	288	706	
Long Beach	0.76	5	55	28	GP	NO	2	NO	4	265	YES	7	2	9	18	24	77	141	52	74	46	35	97	178	431	311	864	
Norfolk	0.9	1.5	43	14	RH	NO	4	YES	2	428	YES	6	5	8	19	27	76	123	149	95	128	105	129	362	2277	2000	2452	
Norfolk	0.9	1.5	31	0	RH	NO	5	YES	2	556	NO	5	5	3	13	21	76	84	158	26	142	107	122	371	2701	2185	2345	
Norfolk	0.9	1.5	36	4	GP	NO	2	NO	6	478	YES	3	4	11	18	10	41	52	96	101	91	101	93	285	792	959	781	
Norfolk	0.9	1.5	35	11	GP	NO	2	NO	5	337	YES	4	2	3	9	14	50	75	52	26	51	8	45	104	438	87	399	
Norfolk	0.9	1.5	32	0	PD	NO	5	YES	3	212	NO	4	1	6	11	17	57	76	32	59	24	23	25	72	118	110	154	
Norfolk	0.9	1.5	39	10	GP	NO	5	NO	9	452	YES	2	5	9	16	7	18	52	130	116	37	143	117	297	351	1258	1051	
Norfolk	0.9	1.5	64	30	PD	NO	5	YES	3	146	NO	3	8	2	13	8	16	73	241	23	27	18	9	54	149	110	60	
Norfolk	0.9	1.5	55	25	RH	YES	4	NO	6	584	NO	8	7	14	29	22	73	141	214	135	182	180	186	548	3514	3369	3352	
Norfolk	0.9	1.5	37	10	PD	NO	2	NO	3	174	NO	2	2	1	5	6	14	32	66	12	35	13	8	56	210	76	65	
Norfolk	0.9	1.5	53	20	RH	YES	3	NO	2	499	YES	9	4	10	23	27	83	209	95	103	163	76	134	373	3065	1415	2615	
Norfolk	0.9	1.5	46	16	GP	NO	4	YES	4	277	YES	2	1	3	6	4	10	43	35	22	12	53	71	136	100	483	636	
Norfolk	0.9	1.5	34	2	PD	YES	2	NO	5	253	YES	2	2	4	8	8	32	40	57	33	15	43	27	85	98	340	186	
Norfolk	0.9	1.5	48	22	PD	NO	5	YES	13	398	NO	6	11	6	23	16	38	125	326	66	38	79	37	154	232	476	213	
Norfolk	0.9	1.5	45	15	GP	NO	2	NO	4	289	YES	2	4	4	10	8	21	37	139	39	27	41	92	160	245	344	834	
Norfolk	0.9	1.5	36	13	RH	NO	5	YES	4	429	NO	4	2	6	12	11	27	87	61	68	112	36	71	219	2255	702	1399	
Norfolk	0.9	1.5	50	13	RH	NO	5	YES	4	462	NO	4	9	3	16	11	30	66	286	22	106	153	98	357	1920	2993	1952	
Norfolk	0.9	1.5	43	14	RH	NO	3	NO	2	389	YES	6	6	5	17	19	67	126	193	59	107	88	78	273	2243	1634	1538	
Norfolk	0.9	1.5	54	21	PD	NO	1	NO	3	142	YES	2	1	3	6	2	10	35	30	35	15	32	10	57	112	190	67	
Cleveland	0.97	1	59	31	RH	YES	5	YES	5	606	NO	8	6	11	25	19	53	161	181	128	167	146	153	466	3135	2753	2839	
Cleveland	0.97	1	65	33	PD	NO	5	YES	11	374	YES	8	5	8	21	23	62	143	170	81	35	52	59	146	207	284	364	
Cleveland	0.97	1	63	43	PD	NO	2	NO	2	169	YES	2	2	2	6	8	20	34	59	25	10	10	34	54	34	71	151	
Cleveland	0.97	1	48	27	PD	NO	3	NO	4	231	YES	4	1	3	8	20	68	83	30	35	37	7	23	67	193	43	111	
Cleveland	0.97	1	55	24	RH	NO	3	YES	4	416	YES	6	5	4	15	14	48	87	164	40	92	134	89	315	1681	2501	1678	
Cleveland	0.97	1	44	25	PD	YES	5	YES	2	162	NO	4	3	5	12	15	41	73	87	49	13	26	25	64	65	113	161	
Cleveland	0.97	1	52	13	PD	YES	0	NO	1	105	YES	1	2	3	6	2	5	25	70	35	5	11	22	38	23	63	123	
Cleveland	0.97	1	41	18	PD	NO	2	NO	4	167	YES	1	2	3	6	6	22	27	75	28	14	8	29	51	75	39	200	
Cleveland	0.97	1	41	18	RH	NO	5	YES	4	415	NO	3	6	5	14	10	34	60	158	36	51	131	67	249	953	2454	1362	
Cleveland	0.97	1	62	35	PD	YES	5	YES	1	137	NO	3	1	1	5	19	53	64	41	11	35	11	7	53	218	74	36	
Cleveland	0.97	1	40	2	PD	NO	4	YES	4	234	NO	4	4	3	11	11	28	108	127	36	44	41	35	120	260	232	184	
Cleveland	0.97	1	49	27	PD	YES	5	YES	5	247	NO	4	4	7	15	16	44	77	125	60	46	33	51	130	258	178	321	
Cleveland	0.97	1	44	16	RH	YES	3	NO	3	536	YES	5	8	8	21	19	49	80	245	88	116	124	125	365	2097	2301	2375	
Cleveland	0.97	1	42	5	GP	NO	2	YES	5	310	YES	7	1	5	13	16	50	115	36	43	69	17	64	150	556	168	649	
Cleveland	0.97	1	46	16	GP	YES	4	NO	3	243	NO	3	1	4	8	13	29	58	29	46	30	15	55	100	262	147	500	
Cleveland	0.97	1	31	1	PD	NO	5	YES	4	199	YES	6	4	7	17	27	79	111	135	81	24	23	10	57	180	174	53	
Cleveland	0.97	1	45	21	RH	YES	5	YES	5	561	NO	4	5	15	24	9	15	93	155	164	98	100	216	414	1927	1896	4117	
Cleveland	0.97	1	56	32	GP	NO	2	NO	3	248	YES	2	1	5	8	6	18	47	47	53	53	36	95	184	543	366	842	
Cleveland	0.97	1	49	23	RH	YES	3	NO	3	437	NO	7	5	8	20	21	61	130	154	72	134	115	105	354	2528	2130	1834	
Cleveland	0.97	1	45	20	GP	YES	3	YES	6	377	NO	8	3	8	19	24	76	162	90	66	96	45	122	263	845	409	1090	
New Orleans	0.82	3	42	13	RH	NO	4	YES	4	543	NO	2	4	12	18	5	17	29	122	140	57	50	254	361	1135	1021	4861	
New Orleans	0.82	3	47	11	PD	YES	4	NO	2	102	NO	1	2	6	9	2	7	24	54	52	5	10	21	36	19	45	127	
New Orleans	0.82	3	56	30	RH	NO	2	NO	8	622	NO	8	5	12	25	22	57	172	138	115	172	193	149	514	3269	3852	2843	
New Orleans	0.82	3	43	11	GP	NO	5	YES	1	143	NO	3	5	3	11	9	24	66	117	29	32	24	16	72	248	181	145	
New Orleans	0.82	3	46	13	GP	NO	2	YES	8	473	NO	3	4	8	15	10	18	59	107	77	39	78	134	251	368	632	1213	
New Orleans	0.82	3	36	3	RH	NO	4	NO	7	683	YES	4	2	16	22	16	50	69	55	160	114	136	257	507	2256	2552	4800	
New Orleans	0.82	3	42	18	PD	NO	5	NO	3	195	NO	4	3	4	11	15	36	94	78	30	20	31	23	74	72	166	158	
New Orleans	0.82	3	61	34	GP	NO	5	YES	7	346	NO	4	3	9	16	18	53	82	100	84	38	34	58	130	322	334	509	
New Orleans	0.82	3	55	31	PD	NO	3	NO	4	241	YES	2	2	4	8	6	11	56	56	40	28	13	33	74	169	73	208	
New Orleans	0.82	3	50	22	PD	NO	0	NO	7	272	YES	2	7	5	14	8	22	48	238	50	18	36	34	88	106	242	178	
New Orleans	0.82	3	50	14	PD	YES	3	NO	2	137	YES	4	2	1	7	17	50	82	54	10	27	19	11	57	168	103	85	
New Orleans	0.82	3	52	24	PD	YES	5	YES	6	254	NO	2	4	3	9	9	34	45	152	27	37	36	20	93	227	198	112	
New Orleans	0.82	3	42	8	PD	YES	2	NO	3	142	NO	2	3	2	7	5	10	42	85	17	22	11	10	43	141	92	79	
New Orleans	0.82	3	31	0	RH	NO	5	YES	4	598	YES	6	5	21	32	19	57	109	138	220	123	86	208	417	2256	1617	4040	
New Orleans	0.82	3	40	6	PD	NO	4	YES	5	277	YES	3	1	6	10	13	44	55	22	52	26	8	59	93	179	50	352	
New Orleans	0.82	3	35	3	PD	YES	5	YES	1	127	NO	2	1	4	7	11	32	38	28	49	22	7	19	48	93	25	168	
New Orleans	0.82	3	34	4	RH	YES	2	NO	6	621	YES	4	2	16	22	8	28	71	65	169	45	30	171	246	804	554	3271	
New Orleans	0.82	3	42	12	PD	YES	0	NO	4	254	YES	1	1	6	8	1	2	21	22	67	6	22	30	58	33	169	133	
New Orleans	0.82	3	37	16	RH	NO	1	YES	9	746	YES	8	3	11	22	22	72	189	91	131	306	132	246	684	6094	2470	4852	
New Orleans	0.82	3	38	14	PD	YES	4	NO	6	276	NO	2	8	3	13	7	18	42	229	31	7	39	13	59	51	237	77	
