SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Scranton	0.98	5	62	36	RH	NO	5	NO	5	539	YES	2	2	12	16	9	23	38	78	133	79	76	253	408	1304	1517	4715	
Scranton	0.98	5	32	8	PD	YES	2	NO	5	280	YES	7	4	8	19	29	93	143	120	80	32	38	43	113	218	223	308	
Scranton	0.98	5	47	18	GP	YES	4	NO	1	243	NO	4	2	1	7	9	22	75	46	8	78	38	6	122	743	356	48	
Scranton	0.98	5	51	30	GP	NO	1	NO	9	450	YES	6	6	9	21	22	43	132	184	86	129	86	97	312	1186	742	900	
Scranton	0.98	5	54	26	GP	YES	1	NO	2	246	YES	1	2	11	14	4	6	16	59	107	12	49	103	164	103	465	943	
Scranton	0.98	5	56	36	GP	YES	5	YES	3	213	NO	2	2	4	8	7	24	34	73	24	47	59	31	137	415	579	280	
Scranton	0.98	5	55	27	PD	NO	0	NO	7	223	YES	4	3	1	8	7	20	103	104	5	37	20	17	74	235	138	66	
Scranton	0.98	5	55	30	RH	NO	2	YES	5	501	YES	3	4	6	13	6	23	71	94	68	127	166	123	416	2373	3282	2347	
Scranton	0.98	5	45	16	GP	NO	0	YES	1	214	YES	5	3	2	10	20	51	87	110	24	38	42	45	125	349	362	410	
Scranton	0.98	5	33	8	GP	NO	2	YES	5	299	NO	6	4	3	13	22	65	131	110	27	62	80	45	187	597	684	412	
Colorado Springs	0.93	1	54	23	GP	YES	5	YES	3	282	NO	3	3	8	14	7	20	53	93	61	65	35	82	182	575	319	749	
Colorado Springs	0.93	1	32	4	GP	YES	5	NO	3	212	NO	2	3	1	6	8	22	41	88	13	99	65	15	179	838	615	146	
Colorado Springs	0.93	1	48	21	PD	NO	3	YES	3	191	YES	1	3	6	10	4	10	15	85	66	24	35	51	110	157	183	249	
Colorado Springs	0.93	1	58	35	RH	YES	5	YES	1	317	NO	4	5	9	18	8	20	91	155	73	60	58	45	163	1170	1195	862	
Colorado Springs	0.93	1	37	10	PD	NO	1	NO	7	369	YES	3	2	1	6	7	27	54	61	10	26	23	29	78	142	122	166	
Colorado Springs	0.93	1	32	0	GP	NO	2	NO	4	295	YES	2	3	7	12	11	29	45	86	65	57	34	100	191	537	312	927	
Colorado Springs	0.93	1	55	32	RH	NO	0	NO	7	627	YES	2	4	9	15	4	9	48	140	94	80	93	266	439	1393	1784	5050	
Colorado Springs	0.93	1	37	9	RH	YES	2	NO	7	642	NO	8	2	9	19	21	61	130	63	103	219	112	214	545	4295	2223	4227	
Colorado Springs	0.93	1	32	15	PD	YES	5	YES	1	116	NO	1	2	2	5	2	6	25	68	20	9	29	16	54	57	210	52	
Colorado Springs	0.93	1	63	39	PD	NO	2	NO	2	107	YES	3	1	3	7	10	30	72	20	34	17	17	10	44	100	89	63	
Colorado Springs	0.93	1	63	37	GP	NO	2	NO	9	455	YES	4	4	8	16	8	29	74	93	78	85	53	97	235	729	484	854	
Colorado Springs	0.93	1	38	4	RH	NO	4	YES	2	494	NO	5	5	9	19	12	33	114	151	92	181	178	135	494	3575	3433	2351	
Colorado Springs	0.93	1	65	32	GP	NO	2	NO	10	491	YES	6	4	7	17	19	64	120	126	74	56	103	81	240	575	862	746	
Colorado Springs	0.93	1	51	27	PD	NO	3	NO	3	178	NO	1	2	3	6	2	8	19	52	27	35	14	18	67	177	87	99	
Colorado Springs	0.93	1	41	7	RH	NO	4	YES	2	392	YES	3	9	10	22	10	33	57	270	99	95	119	129	343	1805	2154	2429	
Colorado Springs	0.93	1	47	8	GP	NO	4	YES	1	216	YES	2	5	5	12	6	20	31	158	30	53	69	36	158	471	632	285	
Colorado Springs	0.93	1	55	31	RH	NO	2	NO	3	540	YES	4	7	12	23	22	75	76	202	125	66	91	153	310	1320	1756	2995	
Colorado Springs	0.93	1	45	9	GP	NO	3	NO	4	360	NO	4	1	8	13	10	27	90	21	69	86	60	116	262	721	576	1088	
Colorado Springs	0.93	1	51	26	RH	YES	5	YES	7	592	NO	8	5	12	25	30	91	143	160	120	134	183	246	563	2649	3590	4558	
Charleston	0.76	3	45	15	RH	NO	2	NO	4	700	YES	6	8	7	21	24	77	115	225	73	222	294	259	775	3811	5609	5006	
Charleston	0.76	3	54	22	GP	NO	2	YES	3	154	YES	1	2	6	9	3	11	16	59	67	7	14	78	99	62	109	643	
Charleston	0.76	3	47	23	PD	YES	2	NO	1	103	YES	1	2	3	6	4	17	26	64	31	6	7	4	17	44	55	16	
Charleston	0.76	3	58	27	GP	YES	1	YES	7	436	NO	3	2	9	14	9	34	58	50	84	34	72	179	285	289	594	1642	
Charleston	0.76	3	43	19	RH	YES	1	YES	2	428	YES	3	4	5	12	11	39	68	119	32	111	89	101	301	2262	1692	1818	
Charleston	0.76	3	42	21	RH	NO	3	NO	4	470	YES	5	6	10	21	18	42	102	164	99	163	131	149	443	3146	2575	2744	
Charleston	0.76	3	35	7	GP	YES	5	YES	5	396	NO	4	7	6	17	17	52	68	235	76	113	95	76	284	1028	814	666	
Charleston	0.76	3	53	20	PD	YES	3	NO	3	172	NO	3	1	4	8	11	33	51	22	34	26	15	32	73	138	97	135	
Charleston	0.76	3	48	20	GP	YES	3	NO	7	487	YES	2	3	7	12	7	33	39	84	66	102	106	176	384	893	981	1570	
Charleston	0.76	3	60	42	GP	YES	5	YES	5	268	NO	2	5	8	15	8	34	41	149	83	42	56	60	158	341	455	585	
Charleston	0.76	3	61	37	RH	YES	3	NO	1	410	YES	4	2	9	15	13	40	47	49	93	61	67	169	297	1070	1240	3288	
Charleston	0.76	3	59	31	PD	NO	2	NO	6	359	YES	2	6	8	16	3	14	46	174	76	42	61	59	162	235	364	380	
Charleston	0.76	3	59	39	PD	NO	3	NO	5	263	YES	2	2	10	14	6	19	60	59	99	26	11	48	85	174	77	262	
Charleston	0.76	3	57	37	PD	YES	4	NO	4	191	NO	2	2	3	7	8	23	53	65	33	23	22	57	102	119	107	305	
Charleston	0.76	3	48	16	PD	NO	5	YES	4	181	NO	3	2	2	7	12	46	76	58	28	22	18	33	73	170	114	186	
Charleston	0.76	3	46	19	RH	NO	3	NO	6	478	YES	7	4	8	19	23	74	112	121	86	138	187	134	459	2540	3566	2635	
Charleston	0.76	3	49	25	GP	NO	1	NO	5	346	NO	6	5	4	15	20	56	118	146	46	44	53	77	174	358	471	691	
Charleston	0.76	3	65	40	PD	YES	4	NO	3	192	NO	3	1	4	8	13	37	53	38	47	40	32	32	104	231	204	194	
Charleston	0.76	3	49	23	GP	YES	5	YES	7	393	NO	4	3	8	15	22	64	78	104	95	110	63	139	312	1006	590	1231	
Orlando	0.93	2	46	17	PD	NO	3	NO	2	185	YES	2	3	5	10	6	10	26	101	62	22	17	24	63	149	129	155	
Orlando	0.93	2	53	27	GP	YES	5	YES	2	275	NO	3	2	6	11	9	24	60	68	67	47	78	86	211	386	741	756	
Orlando	0.93	2	38	12	RH	NO	2	NO	2	456	YES	6	5	4	15	13	46	111	155	34	140	259	108	507	2818	5057	1911	
Orlando	0.93	2	57	34	GP	YES	5	YES	3	355	NO	5	4	7	16	16	53	93	132	77	59	93	98	250	544	804	870	
Orlando	0.93	2	47	23	GP	YES	5	YES	4	237	NO	4	4	3	11	13	46	71	136	28	53	49	44	146	496	454	408	
Orlando	0.93	2	50	26	RH	YES	3	NO	10	840	NO	8	5	22	35	21	59	151	147	227	148	131	304	583	2838	2408	5862	
Orlando	0.93	2	52	24	GP	YES	5	YES	7	443	NO	7	1	9	17	19	49	115	34	126	80	32	153	265	712	273	1428	
Orlando	0.93	2	52	31	PD	YES	5	NO	4	217	NO	3	3	4	10	7	24	59	84	39	28	30	32	90	178	187	167	
Orlando	0.93	2	33	0	PD	NO	3	NO	8	263	YES	3	2	7	12	8	18	42	49	61	12	16	44	72	66	67	267	
Orlando	0.93	2	37	12	PD	NO	4	YES	3	175	NO	3	4	6	13	19	67	49	113	57	12	10	27	49	77	63	163	
Orlando	0.93	2	47	20	PD	NO	2	NO	3	258	YES	2	1	4	7	7	20	36	27	33	34	28	42	104	186	175	235	
Orlando	0.93	2	59	40	RH	YES	5	NO	4	495	NO	3	7	11	21	9	26	67	214	113	121	187	191	499	2298	3470	3781	
Orlando	0.93	2	41	14	PD	NO	2	YES	10	367	YES	3	1	4	8	17	64	74	37	21	32	23	41	96	170	148	213	
Orlando	0.93	2	31	2	PD	NO	5	YES	2	169	NO	2	3	6	11	7	20	34	100	47	11	22	25	58	63	134	176	
Orlando	0.93	2	32	11	PD	YES	2	NO	11	386	YES	6	2	9	17	23	65	135	66	103	43	13	69	125	220	39	449	
Orlando	0.93	2	58	28	RH	NO	1	NO	2	517	YES	2	3	12	17	8	23	38	70	126	43	57	198	298	742	935	3719	
Orlando	0.93	2	44	12	GP	NO	2	NO	9	444	YES	5	4	8	17	13	40	110	112	69	108	109	108	325	933	1074	921	
Orlando	0.93	2	35	18	PD	YES	3	NO	3	141	NO	3	3	2	8	6	18	64	74	20	17	26	12	55	93	172	99	
Orlando	0.93	2	64	32	GP	YES	4	YES	3	281	NO	6	3	5	14	11	34	113	79	68	35	39	51	125	325	335	460	
Richmond	0.87	1	57	32	RH	YES	5	NO	3	581	NO	4	5	8	17	15	41	76	177	77	199	289	202	690	3648	5489	3935	
Richmond	0.87	1	50	31	GP	YES	2	YES	1	192	YES	3	1	4	8	9	20	57	31	35	43	26	75	144	406	287	655	
Richmond	0.87	1	53	32	GP	YES	5	YES	6	404	NO	2	1	8	11	9	23	29	27	75	55	33	127	215	479	304	1141	
Richmond	0.87	1	43	17	GP	YES	3	NO	6	314	YES	2	6	5	13	5	14	50	167	55	85	65	57	207	777	593	558	
Richmond	0.87	1	56	31	RH	YES	5	YES	8	664	NO	7	6	10	23	16	41	138	161	95	148	120	111	379	2883	2475	2005	
Richmond	0.87	1	50	20	RH	NO	4	YES	6	600	YES	9	3	8	20	31	82	192	96	84	160	127	107	394	3053	2495	2134	
Richmond	0.87	1	49	23	RH	NO	4	NO	3	493	NO	5	5	12	22	10	27	122	154	131	84	90	193	367	1576	1669	3817	
Richmond	0.87	1	58	23	GP	NO	3	NO	7	283	YES	1	4	8	13	4	9	29	125	89	23	45	86	154	212	394	764	
Richmond	0.87	1	51	20	RH	YES	5	YES	6	537	NO	4	4	11	19	9	32	75	124	114	110	95	179	384	2170	1477	3243	
Richmond	0.87	1	58	34	PD	NO	0	NO	5	303	YES	2	2	5	9	6	17	34	72	51	37	26	42	105	268	156	269	
Richmond	0.87	1	44	10	RH	NO	1	NO	3	527	YES	5	6	9	20	17	52	91	171	94	129	156	194	479	2343	2943	3737	
Richmond	0.87	1	47	20	PD	YES	5	YES	1	126	NO	2	1	4	7	5	14	48	33	53	17	6	28	51	118	37	164	
Richmond	0.87	1	46	24	RH	YES	5	YES	5	614	NO	6	5	8	19	20	58	119	173	73	103	146	123	372	1964	2801	2593	
Richmond	0.87	1	41	13	GP	NO	3	NO	4	404	NO	3	5	8	16	6	21	61	141	95	90	113	74	277	826	996	675	
Richmond	0.87	1	65	27	PD	YES	3	NO	3	150	YES	2	2	3	7	8	22	60	74	33	10	10	20	40	74	60	95	
Richmond	0.87	1	37	7	RH	NO	5	YES	3	658	NO	6	6	13	25	20	61	120	197	148	129	154	191	474	2521	2692	3814	
Richmond	0.87	1	62	30	RH	YES	4	NO	9	659	YES	7	7	19	33	19	64	135	239	189	136	163	267	566	2508	3096	5031	
Richmond	0.87	1	48	22	PD	NO	3	NO	4	200	YES	4	5	3	12	12	36	64	148	37	25	42	21	88	157	238	120	
Richmond	0.87	1	62	42	RH	NO	4	NO	6	584	NO	6	4	12	22	18	57	131	117	127	142	121	232	495	2656	2267	4381	
