SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Augusta	0.78	1	35	5	RH	YES	5	YES	5	481	NO	3	5	9	17	12	32	63	151	96	89	189	191	469	1653	3642	3792	
Augusta	0.78	1	54	27	PD	NO	0	NO	10	409	YES	1	5	6	12	1	4	19	165	75	24	60	52	136	153	361	254	
Augusta	0.78	1	42	7	PD	NO	1	NO	3	166	YES	1	1	3	5	3	8	20	24	44	12	34	36	82	121	182	283	
Augusta	0.78	1	41	20	RH	NO	5	YES	5	552	NO	5	3	7	15	15	48	113	81	58	148	117	152	417	2806	2174	2862	
Augusta	0.78	1	44	8	PD	NO	4	NO	1	134	NO	1	1	3	5	6	10	20	30	35	4	8	14	26	23	43	105	
Augusta	0.78	1	37	13	GP	NO	2	NO	5	380	YES	1	5	6	12	8	23	31	149	70	73	164	85	322	619	1504	769	
Augusta	0.78	1	51	22	GP	NO	1	YES	7	424	NO	5	5	7	17	16	51	90	191	70	66	63	94	223	612	546	820	
Augusta	0.78	1	35	13	GP	YES	5	NO	1	241	NO	1	2	3	6	3	5	23	57	24	29	30	55	114	297	270	481	
Winston Salem	0.89	1.5	41	21	GP	NO	5	YES	5	404	NO	4	6	6	16	15	47	79	181	54	57	94	51	202	588	879	421	
Winston Salem	0.89	1.5	33	1	PD	NO	5	YES	8	262	NO	2	4	4	10	9	18	40	145	49	35	46	31	112	192	244	217	
Winston Salem	0.89	1.5	45	25	PD	YES	0	NO	1	135	YES	2	4	1	7	7	27	34	155	11	4	42	4	50	27	264	16	
Winston Salem	0.89	1.5	34	6	PD	YES	5	YES	4	232	NO	1	2	3	6	6	25	21	58	21	8	27	22	57	36	192	111	
Winston Salem	0.89	1.5	65	36	RH	NO	4	YES	10	640	NO	4	8	9	21	11	31	91	244	80	103	165	172	440	1994	3170	3272	
Winston Salem	0.89	1.5	48	26	RH	NO	5	YES	1	306	NO	5	4	5	14	18	47	99	124	55	103	86	61	250	1903	1698	1064	
Winston Salem	0.89	1.5	38	19	PD	YES	1	NO	6	294	YES	2	2	5	9	6	20	44	72	45	24	47	80	151	162	323	505	
Winston Salem	0.89	1.5	47	15	PD	NO	3	YES	9	347	YES	6	4	9	19	13	42	120	109	84	26	53	71	150	130	275	449	
Winston Salem	0.89	1.5	57	21	GP	NO	4	YES	7	400	NO	3	1	7	11	7	26	52	34	68	49	51	85	185	459	468	745	
Winston Salem	0.89	1.5	37	13	GP	YES	5	YES	3	290	NO	6	3	5	14	9	30	109	98	54	76	40	41	157	708	397	337	
Winston Salem	0.89	1.5	55	30	PD	NO	3	NO	9	348	NO	1	4	3	8	3	4	18	96	37	44	34	23	101	298	230	154	
Winston Salem	0.89	1.5	40	7	RH	NO	4	YES	4	525	NO	4	4	6	14	13	39	87	106	68	144	103	159	406	2925	2058	3027	
Winston Salem	0.89	1.5	59	26	GP	YES	5	YES	7	437	NO	7	6	12	25	18	53	127	211	104	62	60	119	241	497	501	1125	
Winston Salem	0.89	1.5	36	15	GP	NO	3	YES	5	321	YES	4	3	5	12	14	42	91	88	48	48	65	102	215	367	655	961	
Winston Salem	0.89	1.5	65	36	PD	YES	5	YES	7	258	NO	3	3	6	12	11	40	53	97	57	8	46	32	86	47	241	253	
Winston Salem	0.89	1.5	55	24	GP	YES	2	YES	6	417	YES	6	2	11	19	20	56	105	68	89	76	53	117	246	648	478	1075	
Winston Salem	0.89	1.5	53	21	PD	YES	5	YES	2	135	NO	1	1	2	4	6	23	23	34	24	9	22	9	40	54	142	64	
Winston Salem	0.89	1.5	53	20	PD	YES	2	YES	3	216	YES	2	1	4	7	6	18	43	41	35	19	20	36	75	135	91	209	
Melbourne	1	5	44	16	RH	YES	4	YES	2	360	NO	4	4	6	14	14	45	73	129	59	66	192	85	343	1244	3586	1659	
Melbourne	1	5	56	31	RH	NO	3	NO	4	513	YES	7	2	3	12	19	51	145	56	25	164	64	66	294	3285	1194	1162	
Melbourne	1	5	48	18	GP	NO	5	YES	5	362	NO	5	8	6	19	23	73	86	277	52	50	94	61	205	408	824	583	
Melbourne	1	5	44	17	GP	NO	4	YES	9	457	NO	3	4	13	20	9	26	56	113	114	42	74	135	251	485	661	1280	
Melbourne	1	5	50	25	PD	NO	0	NO	2	175	YES	3	2	5	10	8	15	63	58	55	5	4	29	38	30	27	210	
Melbourne	1	5	31	0	PD	NO	3	YES	7	275	YES	4	3	6	13	11	38	82	83	55	8	31	42	81	32	172	253	
Melbourne	1	5	46	20	RH	YES	4	NO	2	508	YES	4	5	6	15	13	46	83	148	52	77	154	87	318	1416	2789	1610	
Melbourne	1	5	36	6	RH	NO	1	NO	2	424	YES	4	6	7	17	10	24	59	171	54	67	192	120	379	1276	3758	2337	
Melbourne	1	5	35	17	PD	YES	4	YES	9	405	YES	3	2	6	11	13	33	59	62	66	79	47	75	201	566	277	542	
Melbourne	1	5	50	26	GP	NO	5	YES	3	244	NO	2	2	7	11	7	15	27	64	67	70	21	90	181	659	168	784	
Melbourne	1	5	57	29	GP	YES	4	NO	7	401	YES	3	4	8	15	11	33	59	132	82	34	41	89	164	308	341	850	
Melbourne	1	5	37	14	GP	YES	5	YES	4	305	NO	5	1	5	11	9	36	108	23	46	55	42	80	177	513	370	726	
Melbourne	1	5	31	5	PD	NO	4	YES	6	175	YES	3	1	3	7	10	25	49	44	27	23	17	22	62	158	104	144	
Melbourne	1	5	40	3	GP	NO	5	YES	4	293	NO	4	2	6	12	10	34	94	65	68	92	5	68	165	883	45	651	
Melbourne	1	5	37	12	RH	NO	4	YES	3	446	YES	5	2	9	16	12	36	118	72	102	88	55	121	264	1742	1054	2273	
Melbourne	1	5	32	8	GP	NO	5	YES	3	340	NO	6	3	10	19	24	60	137	102	104	48	68	135	251	429	629	1217	
Melbourne	1	5	59	28	RH	YES	4	NO	3	430	NO	5	1	12	18	14	39	100	37	131	62	60	158	280	1189	1156	2959	
Melbourne	1	5	43	20	RH	NO	0	YES	9	631	YES	6	7	6	19	20	66	135	182	66	139	137	136	412	2655	2685	2694	
Melbourne	1	5	38	10	RH	NO	3	YES	6	574	YES	7	5	9	21	23	79	142	153	76	199	115	102	416	3791	2187	2033	
Melbourne	1	5	39	8	RH	YES	5	YES	4	506	NO	2	7	9	18	12	38	36	211	74	51	158	137	346	1010	3023	2543	
Harrisburg	0.77	5	53	36	GP	YES	5	YES	4	262	YES	5	3	9	17	15	49	108	103	97	65	39	93	197	585	356	841	
Harrisburg	0.77	5	55	29	RH	YES	5	YES	5	553	NO	1	7	8	16	4	14	22	200	73	30	118	144	292	522	2227	2690	
Harrisburg	0.77	5	46	29	GP	NO	0	NO	4	328	YES	2	5	4	11	5	15	33	155	41	71	81	34	186	670	702	274	
Harrisburg	0.77	5	39	9	GP	YES	3	NO	5	317	YES	3	1	7	11	12	35	70	40	70	83	21	100	204	820	164	841	
Harrisburg	0.77	5	42	9	RH	NO	3	YES	2	413	YES	2	6	6	14	4	3	59	193	62	91	176	162	429	1754	3313	3324	
Harrisburg	0.77	5	51	23	RH	YES	3	YES	9	595	NO	2	7	5	14	17	39	30	223	34	22	190	82	294	371	3587	1467	
Harrisburg	0.77	5	39	15	RH	YES	5	YES	4	482	NO	4	3	5	12	16	44	77	102	68	93	125	142	360	1743	2391	2447	
Harrisburg	0.77	5	32	0	RH	NO	4	YES	1	433	NO	2	3	6	11	5	17	34	93	60	98	154	171	423	2076	2800	3334	
Harrisburg	0.77	5	64	36	GP	YES	5	YES	4	337	YES	4	4	5	13	9	21	78	114	69	51	60	63	174	450	481	537	
Harrisburg	0.77	5	59	31	GP	NO	5	NO	5	352	YES	4	4	4	12	25	71	56	119	26	64	101	83	248	526	843	722	
Harrisburg	0.77	5	32	1	GP	YES	5	YES	5	231	NO	3	3	6	12	8	32	50	83	51	26	12	66	104	239	100	528	
Harrisburg	0.77	5	45	14	GP	NO	3	YES	2	243	NO	4	3	3	10	14	40	78	120	24	47	32	36	115	364	285	305	
Harrisburg	0.77	5	52	29	RH	NO	2	YES	7	616	YES	7	8	10	25	22	76	126	229	112	109	169	190	468	2065	3153	3674	
Harrisburg	0.77	5	44	18	GP	YES	5	YES	5	371	NO	3	4	3	10	9	24	65	116	32	86	33	33	152	870	250	305	
Harrisburg	0.77	5	38	9	RH	NO	5	YES	2	525	NO	6	6	9	21	19	48	130	163	78	95	98	179	372	1803	1920	3431	
Harrisburg	0.77	5	65	39	PD	YES	5	YES	9	364	NO	3	2	4	9	7	14	72	45	29	31	27	36	94	183	167	206	
Harrisburg	0.77	5	46	15	PD	NO	5	NO	3	201	YES	2	3	3	8	8	17	46	100	27	16	11	20	47	89	60	90	
Harrisburg	0.77	5	50	27	RH	NO	5	YES	3	522	NO	4	8	5	17	16	46	79	223	60	143	133	111	387	2667	2778	2274	
Harrisburg	0.77	5	60	34	RH	YES	1	NO	5	491	YES	2	4	7	13	10	26	36	132	52	118	90	174	382	2179	1676	3349	
Harrisburg	0.77	5	49	9	RH	YES	0	NO	2	415	YES	6	9	9	24	18	63	115	275	84	136	119	114	369	2450	2141	2325	
Lorain	0.76	3	58	41	GP	YES	2	NO	3	256	YES	2	2	5	9	7	22	36	50	50	36	28	60	124	342	264	564	
Lorain	0.76	3	54	23	GP	YES	5	YES	1	251	YES	3	1	4	8	8	19	64	37	34	34	46	48	128	308	426	373	
Lorain	0.76	3	34	7	RH	YES	4	YES	11	886	YES	5	8	19	32	18	52	101	259	194	104	180	305	589	1917	3341	5873	
Lorain	0.76	3	62	34	PD	YES	4	YES	10	416	YES	8	3	5	16	19	53	160	81	47	78	23	73	174	411	137	455	
Lorain	0.76	3	63	28	GP	YES	5	NO	2	229	YES	4	4	4	12	14	48	73	139	29	36	20	64	120	351	197	569	
Lorain	0.76	3	42	11	PD	NO	5	YES	6	227	NO	3	2	2	7	12	38	47	56	10	44	10	6	60	245	60	33	
Lorain	0.76	3	64	43	RH	YES	5	YES	4	494	NO	4	11	7	22	13	48	74	289	90	42	167	129	338	829	3273	2637	
Lorain	0.76	3	35	9	GP	YES	4	YES	8	485	NO	6	3	5	14	21	70	131	104	51	64	131	68	263	571	1151	616	
Lorain	0.76	3	36	13	GP	YES	5	YES	3	311	NO	1	1	6	8	5	19	20	37	70	37	43	114	194	325	429	975	
Lorain	0.76	3	63	32	RH	YES	3	NO	7	555	YES	7	10	9	26	25	71	154	300	95	119	189	107	415	2420	3568	2105	
Lorain	0.76	3	33	3	PD	NO	5	YES	5	226	NO	2	3	2	7	12	34	43	79	14	5	29	32	66	26	136	237	
Lorain	0.76	3	56	21	PD	YES	3	YES	8	336	YES	3	3	5	11	11	32	57	84	42	42	19	59	120	276	105	357	
Lorain	0.76	3	44	12	GP	NO	4	YES	6	386	NO	6	3	6	15	16	55	112	79	52	28	92	109	229	300	905	924	
Lorain	0.76	3	44	9	PD	YES	5	YES	2	194	NO	5	1	6	12	21	61	101	19	67	25	5	17	47	190	23	63	
Lorain	0.76	3	31	0	RH	NO	1	YES	2	435	YES	2	6	8	16	8	25	47	202	82	94	117	138	349	1802	2179	2713	
Lorain	0.76	3	47	16	GP	YES	4	NO	8	425	YES	4	3	10	17	14	49	75	117	92	58	72	152	282	574	676	1360	
Lorain	0.76	3	41	17	GP	YES	3	NO	3	188	YES	4	3	3	10	14	35	90	90	36	58	30	62	150	555	255	539	
Lorain	0.76	3	38	11	RH	YES	4	NO	4	445	NO	1	3	5	9	6	24	19	95	58	53	58	210	321	1049	1183	4015	
