SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Little Rock	0.89	1.5	52	28	GP	YES	1	NO	5	351	YES	2	6	8	16	9	27	31	163	68	47	60	63	170	454	533	583	
Little Rock	0.89	1.5	30	0	PD	NO	3	NO	7	228	NO	3	4	4	11	19	58	53	112	40	21	25	16	62	141	142	90	
Little Rock	0.89	1.5	32	6	GP	NO	5	NO	1	169	NO	3	3	4	10	7	22	62	78	37	34	32	42	108	325	302	367	
Little Rock	0.89	1.5	62	37	RH	YES	4	YES	7	676	NO	9	5	11	25	22	82	163	164	75	205	164	193	562	4272	2969	3462	
Little Rock	0.89	1.5	42	12	GP	NO	1	NO	5	386	YES	5	4	7	16	23	62	108	104	55	79	31	80	190	724	284	751	
Little Rock	0.89	1.5	41	16	RH	NO	1	NO	4	570	YES	4	3	11	18	16	41	88	99	132	91	101	138	330	1714	1945	2490	
Little Rock	0.89	1.5	60	42	RH	YES	5	YES	3	501	NO	5	4	8	17	17	56	89	98	97	131	91	146	368	2539	1854	2930	
Little Rock	0.89	1.5	32	0	GP	YES	5	YES	2	196	YES	3	3	5	11	9	31	74	87	52	32	47	33	112	279	393	294	
Little Rock	0.89	1.5	44	12	GP	NO	3	NO	3	253	YES	2	6	3	11	7	12	30	182	30	43	40	54	137	367	332	493	
Little Rock	0.89	1.5	40	17	GP	YES	5	YES	1	221	NO	1	2	7	10	3	7	13	68	80	17	12	72	101	196	73	680	
Little Rock	0.89	1.5	44	11	RH	NO	5	YES	4	579	NO	7	4	8	19	25	60	136	128	65	184	145	75	404	3629	2684	1370	
Little Rock	0.89	1.5	35	14	GP	NO	2	NO	2	266	YES	4	3	9	16	5	20	81	93	88	61	16	102	179	561	131	985	
Little Rock	0.89	1.5	38	14	PD	YES	4	YES	2	107	NO	3	1	4	8	8	20	60	31	37	6	8	20	34	29	51	109	
Little Rock	0.89	1.5	32	13	RH	NO	5	YES	3	457	NO	5	6	9	20	10	32	108	210	109	95	128	147	370	1838	2616	2544	
Little Rock	0.89	1.5	43	13	GP	YES	3	NO	7	417	NO	4	6	9	19	8	32	94	154	94	78	70	88	236	666	579	786	
Washington	0.83	0	58	40	GP	YES	5	NO	7	456	YES	7	5	10	22	31	84	129	145	90	120	98	92	310	1090	842	764	
Washington	0.83	0	58	37	GP	YES	5	YES	1	186	NO	2	2	6	10	9	33	39	63	55	32	33	50	115	276	325	433	
Washington	0.83	0	30	13	PD	YES	2	NO	3	175	YES	2	3	2	7	4	16	35	98	18	28	34	10	72	153	181	52	
Washington	0.83	0	57	40	GP	NO	0	NO	3	328	YES	2	2	5	9	5	19	41	43	44	31	24	40	95	262	226	383	
Washington	0.83	0	48	26	RH	YES	5	YES	3	382	NO	6	5	8	19	21	68	116	141	87	115	126	73	314	2212	2433	1453	
Washington	0.83	0	39	14	PD	NO	0	NO	3	208	YES	3	1	7	11	10	35	78	31	81	23	12	39	74	159	107	250	
Washington	0.83	0	58	29	RH	YES	2	YES	2	439	YES	4	6	3	13	11	41	85	183	24	139	141	69	349	2655	2756	1348	
Washington	0.83	0	63	45	PD	YES	5	YES	2	156	NO	3	3	3	9	10	28	55	102	27	18	24	23	65	124	124	167	
Washington	0.83	0	52	27	GP	NO	5	YES	1	182	YES	3	2	4	9	11	35	60	73	59	39	60	40	139	376	563	379	
Washington	0.83	0	39	5	PD	NO	3	NO	2	152	NO	1	1	5	7	4	9	34	29	39	30	10	25	65	161	56	165	
Washington	0.83	0	50	17	GP	YES	1	YES	1	211	YES	3	2	5	10	8	20	56	72	50	50	66	67	183	438	548	582	
Washington	0.83	0	34	5	GP	NO	3	NO	6	354	YES	4	1	3	8	9	36	83	26	25	112	49	101	262	1052	375	930	
Washington	0.83	0	30	0	RH	NO	4	YES	8	648	YES	6	1	12	19	13	41	109	34	126	104	106	204	414	1850	2013	4042	
Washington	0.83	0	60	31	GP	NO	1	NO	3	380	YES	3	1	10	14	9	21	58	35	114	26	24	118	168	272	203	1129	
Washington	0.83	0	53	28	PD	NO	1	YES	6	192	YES	2	3	6	11	9	24	36	90	55	11	11	51	73	63	74	320	
Washington	0.83	0	36	10	GP	NO	3	NO	1	230	YES	1	5	2	8	1	3	29	161	22	46	51	12	109	417	435	111	
Washington	0.83	0	57	28	PD	YES	4	YES	1	132	NO	2	3	4	9	7	28	54	97	43	9	13	19	41	42	99	124	
Washington	0.83	0	33	0	PD	NO	4	YES	7	285	NO	2	1	4	7	5	13	55	31	31	32	27	32	91	205	142	185	
Washington	0.83	0	61	32	GP	NO	4	YES	8	404	YES	10	6	7	23	38	91	178	163	73	90	90	54	234	713	803	494	
Washington	0.83	0	65	45	GP	YES	5	NO	5	332	NO	3	5	9	17	12	34	60	152	80	56	78	97	231	521	699	891	
Columbus	0.8	2	34	9	RH	NO	3	NO	2	431	YES	1	4	5	10	4	10	25	129	43	77	95	132	304	1451	1876	2520	
Columbus	0.8	2	42	7	PD	NO	3	NO	2	95	YES	1	3	2	6	4	14	19	108	10	7	18	7	32	40	110	40	
Columbus	0.8	2	61	30	PD	YES	5	YES	2	195	NO	3	2	3	8	9	24	64	51	31	41	17	19	77	221	111	118	
Columbus	0.8	2	46	18	RH	YES	5	YES	2	373	NO	6	1	11	18	13	46	114	40	108	111	35	125	271	1927	610	2230	
Columbus	0.8	2	57	36	RH	YES	4	YES	2	397	NO	3	5	7	15	10	25	61	151	70	78	167	112	357	1449	3145	2221	
Columbus	0.8	2	45	16	RH	NO	3	YES	3	519	NO	3	4	11	18	8	30	44	98	120	123	80	232	435	2196	1596	4223	
Columbus	0.8	2	51	26	PD	NO	2	NO	10	370	YES	2	4	11	17	8	29	37	118	137	18	50	73	141	106	301	363	
Columbus	0.8	2	45	19	RH	NO	4	YES	6	617	NO	7	5	14	26	24	73	126	163	145	149	139	182	470	2893	2476	3437	
Columbus	0.8	2	38	10	RH	NO	5	NO	2	406	YES	2	8	12	22	10	20	39	275	105	110	95	162	367	2058	1573	3024	
Columbus	0.8	2	45	29	RH	NO	1	NO	3	499	YES	3	3	5	11	6	17	57	78	48	95	113	171	379	1816	2125	3377	
Columbus	0.8	2	35	3	GP	NO	5	NO	4	343	NO	3	1	4	8	14	37	58	27	23	42	33	103	178	369	298	909	
Columbus	0.8	2	60	30	RH	YES	3	YES	3	458	YES	3	9	4	16	8	23	53	291	25	172	132	127	431	3375	2559	2462	
Columbus	0.8	2	52	24	RH	NO	1	YES	6	640	NO	4	5	7	16	6	14	81	119	78	103	98	164	365	2023	1877	3046	
Columbus	0.8	2	51	28	PD	YES	5	YES	5	251	NO	5	7	5	17	15	38	98	228	35	34	25	28	87	219	143	126	
Columbus	0.8	2	49	20	RH	YES	5	YES	4	451	NO	3	4	9	16	4	12	57	120	121	101	64	150	315	2077	1201	2889	
Columbus	0.8	2	51	25	GP	NO	5	YES	2	309	YES	4	4	6	14	16	47	76	115	52	42	57	85	184	348	508	774	
Columbus	0.8	2	31	12	PD	YES	3	YES	5	194	NO	2	2	6	10	5	11	48	63	60	33	19	39	91	196	98	226	
Columbus	0.8	2	63	39	RH	YES	5	YES	3	495	NO	5	8	10	23	16	44	109	249	109	79	103	135	317	1409	1970	2756	
Columbus	0.8	2	65	38	GP	YES	5	NO	6	424	YES	2	5	7	14	6	17	42	161	58	74	92	165	331	631	886	1482	
Long Beach	0.8	3	45	13	RH	YES	2	YES	3	589	YES	3	4	12	19	12	40	63	116	117	92	103	187	382	1790	2095	3586	
Long Beach	0.8	3	36	13	GP	NO	0	NO	1	218	YES	2	5	5	12	5	15	23	179	51	35	37	55	127	293	306	484	
Long Beach	0.8	3	49	12	PD	YES	5	NO	8	293	YES	5	3	5	13	15	32	100	101	52	29	27	36	92	154	171	234	
Long Beach	0.8	3	58	28	RH	YES	1	NO	3	362	YES	4	5	5	14	11	36	81	159	52	95	85	108	288	1744	1693	2131	
Long Beach	0.8	3	64	39	GP	YES	3	NO	3	192	NO	1	2	2	5	2	7	21	70	24	32	43	21	96	305	428	179	
Long Beach	0.8	3	52	21	GP	YES	1	NO	3	250	YES	5	5	3	13	21	59	103	155	37	45	90	33	168	336	929	284	
Long Beach	0.8	3	62	37	GP	NO	4	NO	3	343	NO	2	3	5	10	8	29	17	94	68	53	47	40	140	500	444	334	
Long Beach	0.8	3	55	31	PD	NO	1	NO	10	410	YES	5	3	8	16	21	73	100	101	75	60	61	62	183	329	374	395	
Long Beach	0.8	3	59	37	GP	YES	2	YES	2	357	YES	5	4	4	13	21	52	92	133	22	73	49	109	231	643	452	967	
Long Beach	0.8	3	45	16	GP	YES	5	YES	7	439	NO	8	4	7	19	20	68	163	117	78	61	73	101	235	581	654	873	
Long Beach	0.8	3	64	35	RH	YES	5	YES	6	492	NO	5	9	8	22	22	70	112	259	83	83	143	165	391	1518	2686	3172	
Long Beach	0.8	3	55	25	RH	YES	5	YES	1	443	NO	4	4	7	15	12	30	90	125	80	127	134	189	450	2284	2531	3369	
Long Beach	0.8	3	51	33	PD	YES	3	NO	4	193	NO	1	2	6	9	1	4	14	69	72	18	3	20	41	114	17	101	
Long Beach	0.8	3	35	9	PD	NO	4	YES	2	156	NO	1	1	2	4	5	16	14	36	16	27	10	9	46	152	45	57	
Long Beach	0.8	3	55	19	GP	YES	1	NO	2	257	NO	2	3	3	8	4	15	46	85	31	61	53	50	164	543	457	472	
Long Beach	0.8	3	46	9	PD	YES	5	YES	1	121	NO	1	2	2	5	3	11	19	63	16	5	8	12	25	37	61	66	
Long Beach	0.8	3	42	10	PD	NO	0	NO	3	204	YES	1	2	7	10	3	8	22	60	82	9	16	47	72	61	108	307	
Long Beach	0.8	3	40	18	RH	NO	5	YES	5	517	NO	3	8	8	19	8	15	57	235	87	135	199	68	402	2510	3803	1417	
Long Beach	0.8	3	33	0	PD	NO	5	YES	2	168	NO	2	3	4	9	5	8	45	80	42	32	16	11	59	178	104	59	
Long Beach	0.8	3	56	22	PD	NO	5	YES	2	169	NO	2	1	3	6	11	36	35	29	29	20	26	31	77	131	175	242	
Los Angeles	0.8	1	63	39	RH	YES	5	YES	5	560	NO	7	3	7	17	21	46	154	93	66	172	111	137	420	3267	2113	2576	
Los Angeles	0.8	1	65	34	GP	NO	5	YES	5	265	NO	2	5	7	14	8	24	43	154	54	61	56	80	197	518	519	717	
Los Angeles	0.8	1	43	18	RH	YES	5	YES	1	510	YES	4	6	13	23	12	39	94	187	125	159	118	138	415	3069	2304	2635	
Los Angeles	0.8	1	48	21	GP	YES	4	YES	1	203	YES	2	2	5	9	5	15	40	62	40	24	40	63	127	212	378	564	
Los Angeles	0.8	1	36	15	RH	YES	2	NO	4	525	YES	3	9	10	22	10	31	73	284	101	85	171	152	408	1595	3200	2979	
Los Angeles	0.8	1	40	13	GP	NO	3	YES	5	337	NO	4	1	5	10	11	28	101	40	47	47	91	63	201	403	902	536	
Los Angeles	0.8	1	43	15	GP	NO	2	NO	2	350	YES	2	2	6	10	11	39	34	62	45	50	32	56	138	428	279	483	
Los Angeles	0.8	1	35	13	PD	NO	3	NO	5	246	YES	4	4	9	17	14	47	99	102	95	39	32	36	107	231	159	200	
Los Angeles	0.8	1	59	43	GP	YES	5	YES	8	347	NO	4	4	8	16	18	50	86	121	80	83	73	55	211	690	644	450	
Los Angeles	0.8	1	50	22	RH	YES	0	NO	5	441	NO	3	5	4	12	11	29	66	148	36	100	138	122	360	1930	2547	2398	
Los Angeles	0.8	1	49	23	GP	YES	3	NO	3	445	NO	3	1	8	12	9	23	52	31	84	86	77	134	297	833	746	1176	
Los Angeles	0.8	1	58	35	GP	YES	5	YES	2	209	YES	4	5	2	11	15	39	70	137	14	30	42	43	115	298	328	384	
Los Angeles	0.8	1	30	0	GP	NO	3	NO	2	221	YES	3	2	3	8	12	33	64	62	28	48	32	59	139	468	256	553	
Los Angeles	0.8	1	60	36	RH	YES	5	YES	1	342	YES	4	3	4	11	14	37	78	89	49	88	69	109	266	1570	1405	2182	
Los Angeles	0.8	1	45	20	PD	NO	2	NO	9	282	YES	5	4	5	14	23	69	85	106	46	73	37	54	164	445	260	378	
Los Angeles	0.8	1	41	11	PD	NO	4	NO	4	173	NO	5	2	5	12	15	47	89	59	40	32	41	18	91	187	279	95	
Los Angeles	0.8	1	57	35	GP	NO	5	YES	5	359	NO	3	5	7	15	14	40	66	154	64	57	112	96	265	502	999	853	
Los Angeles	0.8	1	63	40	RH	YES	2	NO	1	375	YES	3	4	5	12	13	42	46	141	56	164	115	95	374	3314	2415	1768	
Los Angeles	0.8	1	59	24	RH	NO	1	NO	3	488	YES	7	5	7	19	23	78	153	161	74	92	99	175	366	1715	2095	3162	
