SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Johnson City	0.76	1	42	22	GP	NO	1	YES	6	383	NO	2	7	11	20	5	16	43	207	106	38	55	116	209	351	454	1019	
Johnson City	0.76	1	42	14	RH	NO	1	NO	4	518	NO	5	4	5	14	20	67	104	121	47	189	136	81	406	3551	2604	1516	
Johnson City	0.76	1	62	30	RH	YES	4	YES	5	614	NO	3	5	10	18	14	36	70	138	91	131	90	263	484	2472	1811	4888	
Johnson City	0.76	1	59	26	PD	YES	5	YES	3	191	NO	1	1	3	5	1	0	14	39	19	9	20	29	58	46	139	154	
Johnson City	0.76	1	32	0	RH	NO	5	NO	4	417	YES	5	1	8	14	14	42	115	23	112	101	96	145	342	2148	1659	2633	
Johnson City	0.76	1	49	21	RH	YES	5	YES	2	366	NO	2	5	4	11	6	9	44	156	50	83	64	113	260	1727	1161	2203	
Johnson City	0.76	1	50	20	RH	NO	5	YES	6	531	NO	6	4	11	21	13	38	106	114	75	149	159	122	430	2815	2900	2336	
Johnson City	0.76	1	59	41	RH	YES	5	YES	4	453	NO	2	1	7	10	11	30	43	30	56	52	67	166	285	925	1298	2892	
Johnson City	0.76	1	62	33	GP	YES	2	YES	4	296	YES	4	1	2	7	18	66	85	31	17	105	54	75	234	917	467	719	
Johnson City	0.76	1	45	11	GP	YES	5	YES	1	168	NO	2	2	2	6	7	13	47	50	17	33	23	77	133	260	229	674	
Johnson City	0.76	1	58	24	RH	YES	4	YES	2	564	NO	3	1	8	12	6	19	61	26	86	108	147	223	478	2060	2797	4375	
Allentown	0.8100000000000001	3	54	22	RH	YES	3	YES	10	737	NO	3	8	9	20	10	39	47	243	103	123	240	175	538	2207	4417	3250	
Allentown	0.8100000000000001	3	46	21	PD	YES	4	NO	2	104	NO	2	1	2	5	8	28	56	35	19	19	10	5	34	139	67	30	
Allentown	0.8100000000000001	3	65	37	RH	YES	5	NO	3	565	YES	4	2	5	11	21	53	96	51	31	178	141	104	423	3307	2729	1919	
Allentown	0.8100000000000001	3	30	0	PD	YES	5	NO	3	184	NO	2	2	3	7	6	11	38	60	32	24	26	13	63	147	130	106	
Allentown	0.8100000000000001	3	42	3	PD	YES	2	NO	4	241	YES	6	4	4	14	24	72	130	123	48	35	63	25	123	181	384	142	
Allentown	0.8100000000000001	3	52	22	PD	NO	5	YES	5	200	NO	2	3	3	8	9	25	44	100	41	13	37	15	65	66	238	104	
Allentown	0.8100000000000001	3	46	26	RH	NO	5	YES	1	359	NO	4	3	7	14	10	37	100	86	76	56	35	104	195	976	729	2055	
Allentown	0.8100000000000001	3	39	8	RH	NO	1	NO	3	461	NO	4	4	9	17	8	24	80	122	78	148	92	161	401	2909	1621	3141	
Allentown	0.8100000000000001	3	50	18	GP	YES	5	YES	6	485	NO	4	5	3	12	13	46	74	156	28	166	148	85	399	1561	1372	801	
Allentown	0.8100000000000001	3	31	4	RH	NO	5	YES	5	472	NO	3	3	5	11	13	38	63	90	60	62	80	66	208	1264	1614	1262	
Allentown	0.8100000000000001	3	40	7	PD	NO	3	YES	7	277	YES	2	3	2	7	6	18	39	113	42	69	37	10	116	457	216	49	
Allentown	0.8100000000000001	3	62	31	PD	NO	5	NO	2	185	NO	5	2	2	9	13	40	106	74	20	38	21	16	75	253	144	86	
Allentown	0.8100000000000001	3	50	22	PD	NO	1	NO	5	279	YES	3	5	8	16	11	36	49	138	103	14	49	28	91	58	287	177	
Allentown	0.8100000000000001	3	48	17	GP	YES	5	NO	10	479	NO	2	5	8	15	7	15	26	145	82	38	96	136	270	361	904	1178	
Allentown	0.8100000000000001	3	58	30	PD	YES	5	YES	3	137	YES	1	1	3	5	3	9	22	23	28	24	13	25	62	140	80	182	
Allentown	0.8100000000000001	3	50	17	PD	NO	2	NO	8	298	NO	7	5	3	15	26	81	137	162	41	91	37	19	147	540	250	91	
Allentown	0.8100000000000001	3	50	19	GP	NO	2	YES	1	238	YES	1	2	2	5	4	14	17	73	23	26	110	42	178	251	998	344	
Allentown	0.8100000000000001	3	33	6	RH	NO	5	NO	4	432	NO	6	6	8	20	18	46	121	185	76	109	73	150	332	2157	1422	2779	
San Marcos	0.8	1	43	17	PD	NO	2	NO	5	269	YES	5	5	1	11	20	55	97	126	12	39	29	8	76	236	140	32	
San Marcos	0.8	1	45	17	PD	NO	2	YES	2	168	YES	1	3	4	8	3	7	20	78	59	17	38	16	71	77	205	101	
San Marcos	0.8	1	39	16	PD	YES	5	YES	1	142	NO	4	1	2	7	11	30	84	24	13	18	6	22	46	95	33	125	
San Marcos	0.8	1	59	31	PD	YES	5	YES	7	319	NO	5	2	5	12	16	47	75	49	40	29	30	48	107	165	175	280	
San Marcos	0.8	1	45	15	RH	NO	5	NO	1	334	YES	3	3	5	11	11	39	54	113	56	71	130	117	318	1332	2597	2218	
San Marcos	0.8	1	63	36	PD	YES	3	YES	2	133	NO	1	1	6	8	3	7	24	39	65	12	14	27	53	47	116	156	
San Marcos	0.8	1	37	19	RH	NO	1	NO	7	634	YES	4	5	6	15	13	39	93	164	75	166	121	139	426	3135	2280	2601	
San Marcos	0.8	1	33	4	GP	YES	3	YES	3	279	NO	2	4	7	13	3	7	38	113	73	39	38	81	158	323	324	739	
San Marcos	0.8	1	59	42	RH	YES	0	NO	5	518	NO	3	5	9	17	8	20	79	146	99	121	151	201	473	2400	2802	3682	
San Marcos	0.8	1	61	31	GP	NO	2	NO	6	355	YES	7	2	9	18	9	30	142	71	95	65	47	107	219	595	433	975	
San Marcos	0.8	1	35	4	GP	NO	5	YES	6	311	NO	2	6	9	17	7	24	47	181	87	62	108	63	233	604	895	550	
San Marcos	0.8	1	51	23	PD	NO	4	NO	9	330	NO	2	2	7	11	6	16	41	97	75	35	38	54	127	192	220	335	
San Marcos	0.8	1	58	27	GP	NO	3	NO	6	330	YES	4	3	6	13	10	36	67	97	68	74	61	80	215	669	579	675	
San Marcos	0.8	1	52	26	RH	YES	3	YES	4	579	YES	4	3	6	13	14	38	71	94	65	149	123	160	432	2792	2280	3141	
San Marcos	0.8	1	45	15	RH	NO	4	NO	6	601	YES	10	4	10	24	31	96	191	104	115	188	118	148	454	3380	2165	2813	
San Marcos	0.8	1	36	14	GP	NO	4	NO	6	316	NO	2	5	3	10	6	23	54	146	19	67	129	55	251	560	1223	500	
San Marcos	0.8	1	59	24	PD	YES	5	NO	3	176	YES	3	1	6	10	10	26	61	41	54	22	16	47	85	144	115	317	
San Marcos	0.8	1	59	36	GP	YES	4	NO	2	237	YES	2	2	2	6	9	20	38	65	20	19	31	77	127	173	259	646	
San Marcos	0.8	1	50	20	RH	YES	5	YES	2	436	NO	2	3	8	13	7	25	35	80	82	49	114	125	288	927	2241	2384	
Niagara Falls	0.84	5	53	26	RH	NO	3	NO	2	503	NO	3	5	10	18	16	56	68	170	110	116	144	178	438	2279	2663	3395	
Niagara Falls	0.84	5	35	11	PD	NO	4	YES	6	182	NO	2	1	4	7	6	17	40	28	34	14	24	33	71	112	173	197	
Niagara Falls	0.84	5	40	14	PD	YES	5	YES	2	165	NO	2	2	3	7	9	29	47	69	32	29	18	31	78	174	132	175	
Niagara Falls	0.84	5	44	15	GP	YES	5	YES	7	388	YES	4	2	7	13	17	45	82	49	65	68	126	73	267	577	1188	710	
Niagara Falls	0.84	5	38	13	RH	NO	2	YES	6	555	NO	5	5	7	17	15	44	89	141	61	96	140	96	332	1852	2594	1714	
Niagara Falls	0.84	5	39	10	RH	NO	5	YES	4	576	NO	3	3	7	13	8	30	54	96	73	148	110	147	405	3004	2076	2979	
Niagara Falls	0.84	5	31	1	RH	YES	4	YES	7	649	NO	8	4	11	23	31	94	153	142	108	125	142	191	458	2509	2667	3530	
Niagara Falls	0.84	5	34	2	PD	NO	3	NO	10	386	YES	5	3	7	15	18	39	85	103	83	38	23	66	127	211	159	437	
Niagara Falls	0.84	5	56	29	PD	YES	4	YES	2	190	YES	3	1	4	8	10	27	59	35	37	22	15	45	82	133	57	244	
Niagara Falls	0.84	5	43	13	GP	NO	4	NO	13	694	NO	2	6	16	24	7	22	26	177	185	90	123	202	415	880	1078	1714	
Niagara Falls	0.84	5	63	37	RH	YES	3	YES	7	660	NO	3	7	14	24	17	54	76	213	139	84	89	198	371	1385	1631	3882	
Niagara Falls	0.84	5	55	31	RH	YES	2	NO	6	580	YES	4	3	14	21	9	28	81	95	150	146	99	279	524	2978	1828	5360	
Niagara Falls	0.84	5	30	0	RH	YES	5	YES	6	586	NO	6	2	10	18	18	44	116	60	98	123	112	135	370	2533	2134	2574	
Niagara Falls	0.84	5	34	13	RH	NO	4	NO	3	443	NO	4	6	5	15	16	46	65	187	42	71	126	53	250	1442	2373	939	
Niagara Falls	0.84	5	42	10	RH	NO	2	YES	7	675	YES	6	5	9	20	15	50	127	154	108	139	144	236	519	2776	2859	4623	
Niagara Falls	0.84	5	55	28	RH	YES	3	NO	3	442	YES	6	3	5	14	13	38	106	86	61	165	92	92	349	3167	1715	1800	
Niagara Falls	0.84	5	61	34	RH	YES	5	NO	4	563	YES	4	6	5	15	20	63	72	194	46	163	104	126	393	3051	2084	2364	
Niagara Falls	0.84	5	60	30	GP	YES	0	YES	4	356	YES	1	2	9	12	3	8	25	51	110	24	28	121	173	229	232	1131	
Grand Rapids	0.92	2	41	22	GP	YES	5	YES	4	363	NO	3	6	4	13	8	26	76	197	30	43	83	96	222	428	768	948	
Grand Rapids	0.92	2	55	24	PD	YES	1	NO	2	154	YES	3	2	3	8	13	38	50	69	36	17	14	11	42	89	102	85	
Grand Rapids	0.92	2	47	17	GP	YES	5	YES	3	240	NO	4	2	4	10	15	37	102	61	38	25	33	41	99	232	299	382	
Grand Rapids	0.92	2	60	27	GP	YES	3	NO	6	365	YES	3	2	8	13	13	28	58	63	74	98	58	54	210	920	573	445	
Grand Rapids	0.92	2	34	5	GP	NO	5	YES	4	278	NO	6	1	6	13	21	71	101	32	55	61	64	86	211	546	587	781	
Grand Rapids	0.92	2	52	29	PD	YES	4	NO	2	166	NO	1	4	7	12	8	23	16	126	71	8	26	30	64	76	130	198	
Grand Rapids	0.92	2	33	0	GP	YES	5	NO	6	335	NO	2	4	7	13	8	18	33	129	64	102	135	113	350	899	1171	1063	
Grand Rapids	0.92	2	40	14	GP	NO	4	NO	7	441	YES	3	3	10	16	12	45	62	90	113	40	115	129	284	317	974	1255	
Grand Rapids	0.92	2	43	12	PD	NO	1	YES	1	96	YES	3	1	1	5	9	30	55	35	8	14	9	12	35	83	64	84	
Grand Rapids	0.92	2	44	17	GP	NO	1	NO	6	459	YES	4	3	5	12	17	45	90	108	53	110	68	58	236	919	622	543	
Grand Rapids	0.92	2	50	24	RH	YES	3	NO	8	653	YES	3	9	7	19	13	45	59	279	87	192	241	76	509	3720	4485	1478	
Grand Rapids	0.92	2	31	16	GP	NO	5	YES	6	322	NO	2	3	5	10	5	9	48	102	61	52	61	70	183	461	566	644	
Grand Rapids	0.92	2	48	21	RH	NO	5	YES	3	548	NO	5	3	11	19	15	42	111	81	104	119	54	205	378	2326	927	3892	
Grand Rapids	0.92	2	38	8	RH	NO	0	NO	8	515	YES	4	3	8	15	12	40	89	87	103	121	128	203	452	2237	2352	3827	
Grand Rapids	0.92	2	37	11	GP	NO	5	YES	1	191	YES	4	2	4	10	11	43	76	66	47	19	24	34	77	155	207	244	
Grand Rapids	0.92	2	59	38	PD	NO	1	NO	10	339	YES	1	4	10	15	4	9	19	95	107	39	32	75	146	204	185	496	
Grand Rapids	0.92	2	53	38	GP	NO	3	NO	5	361	YES	4	1	3	8	14	47	76	24	35	67	33	50	150	618	294	471	
Grand Rapids	0.92	2	37	19	PD	NO	2	NO	3	174	YES	2	3	1	6	5	19	38	87	5	22	34	17	73	144	203	92	
Grand Rapids	0.92	2	46	20	RH	YES	3	YES	9	724	NO	4	5	12	21	10	31	74	143	115	117	158	251	526	2361	2906	4686	
Grand Rapids	0.92	2	33	7	GP	YES	3	NO	5	381	YES	1	4	5	10	2	8	21	93	50	25	108	26	159	193	993	229	
