SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Honolulu	0.85	1	33	0	RH	NO	5	YES	8	683	NO	3	7	13	23	14	47	66	196	138	35	208	186	429	734	3884	3558	
Honolulu	0.85	1	33	1	GP	NO	4	NO	3	370	YES	3	6	7	16	7	28	50	184	57	26	121	91	238	197	1077	814	
Honolulu	0.85	1	49	19	GP	NO	2	NO	5	312	NO	3	6	4	13	13	43	68	178	40	80	98	57	235	749	979	534	
Honolulu	0.85	1	58	35	GP	YES	5	NO	1	215	NO	3	3	3	9	6	13	48	110	33	53	51	53	157	410	511	472	
Honolulu	0.85	1	60	41	RH	YES	5	YES	5	614	NO	5	9	12	26	21	67	104	263	137	145	134	149	428	2755	2723	2540	
Honolulu	0.85	1	40	21	PD	NO	4	NO	8	347	NO	4	6	9	19	10	39	86	211	84	23	81	48	152	169	531	305	
Honolulu	0.85	1	56	28	GP	NO	1	NO	2	208	YES	4	4	3	11	11	34	93	102	22	33	40	30	103	328	345	274	
Honolulu	0.85	1	31	4	GP	NO	0	NO	4	301	YES	4	6	5	15	9	24	89	195	53	33	57	50	140	283	515	457	
Honolulu	0.85	1	43	13	RH	NO	3	YES	2	443	NO	1	6	10	17	7	25	19	173	96	24	89	116	229	468	1751	2055	
Honolulu	0.85	1	48	17	RH	YES	1	NO	4	570	NO	4	4	14	22	10	26	64	159	160	83	80	217	380	1677	1389	4114	
Honolulu	0.85	1	55	19	GP	NO	2	NO	4	249	YES	3	2	2	7	9	32	55	56	12	93	82	66	241	822	724	607	
Honolulu	0.85	1	44	11	PD	NO	2	YES	3	208	YES	2	3	3	8	5	15	38	88	20	28	32	23	83	184	208	165	
Honolulu	0.85	1	50	24	PD	YES	5	YES	4	176	NO	2	3	5	10	4	17	44	110	44	34	30	35	99	177	150	199	
Detroit	0.95	2	52	28	RH	YES	3	YES	2	427	NO	5	3	6	14	21	66	103	80	58	102	83	97	282	1971	1635	1799	
Detroit	0.95	2	63	27	RH	YES	4	YES	3	447	YES	5	5	10	20	14	44	85	152	89	69	88	212	369	1403	1600	3949	
Detroit	0.95	2	42	19	PD	NO	1	NO	2	141	YES	5	2	2	9	12	35	103	44	22	32	5	11	48	206	41	78	
Detroit	0.95	2	62	36	PD	YES	5	YES	4	243	YES	2	6	3	11	7	27	41	174	29	36	39	19	94	215	178	118	
Detroit	0.95	2	60	39	PD	YES	4	YES	4	234	YES	6	4	2	12	22	64	123	125	20	37	25	17	79	199	122	104	
Detroit	0.95	2	46	19	PD	YES	5	YES	6	348	YES	6	2	5	13	23	63	109	57	47	58	29	19	106	420	235	105	
Detroit	0.95	2	53	34	PD	YES	5	YES	2	137	NO	2	2	1	5	8	18	47	83	15	19	20	15	54	143	134	108	
Detroit	0.95	2	42	12	GP	YES	3	YES	3	291	YES	2	4	4	10	14	40	53	110	43	64	67	41	172	609	581	399	
Detroit	0.95	2	33	7	PD	YES	2	NO	1	97	YES	3	2	4	9	7	23	61	66	59	8	14	8	30	24	84	54	
Detroit	0.95	2	48	23	RH	NO	3	NO	4	424	YES	3	4	8	15	10	36	61	124	88	107	141	99	347	1933	2366	1886	
Detroit	0.95	2	62	35	PD	NO	2	YES	2	144	YES	1	3	3	7	3	7	27	87	32	4	22	19	45	16	119	120	
Detroit	0.95	2	36	7	PD	NO	5	YES	1	96	NO	3	2	1	6	10	23	44	56	15	8	6	13	27	47	48	95	
Detroit	0.95	2	38	11	PD	YES	3	NO	1	152	YES	1	4	7	12	4	8	18	126	81	13	21	23	57	114	167	119	
Detroit	0.95	2	55	23	PD	NO	2	NO	9	343	YES	5	3	8	16	17	48	100	97	70	36	30	50	116	240	248	292	
Detroit	0.95	2	59	41	RH	YES	3	YES	7	465	NO	2	4	4	10	2	8	49	136	41	174	93	103	370	3318	1846	2027	
Detroit	0.95	2	46	23	PD	YES	4	YES	2	159	YES	2	1	4	7	8	20	43	25	48	20	10	33	63	123	57	175	
Detroit	0.95	2	38	3	RH	NO	4	YES	4	604	NO	7	5	11	23	29	75	143	176	118	130	205	167	502	2521	3919	2977	
Detroit	0.95	2	46	21	PD	YES	3	YES	4	221	NO	5	4	3	12	25	81	105	123	28	33	39	16	88	197	181	100	
Little Rock	0.88	2	35	3	RH	NO	1	YES	3	460	NO	6	5	10	21	16	43	115	136	97	125	60	80	265	2421	1273	1665	
Little Rock	0.88	2	62	44	RH	NO	0	NO	2	344	YES	5	4	6	15	17	60	95	119	56	86	96	57	239	1459	1867	1096	
Little Rock	0.88	2	33	5	GP	NO	1	YES	6	316	YES	3	5	6	14	7	18	45	128	55	55	53	117	225	493	471	1052	
Little Rock	0.88	2	59	28	RH	YES	4	NO	6	403	NO	3	2	6	11	10	30	70	62	80	100	35	186	321	1806	640	3678	
Little Rock	0.88	2	43	8	PD	YES	5	YES	6	276	NO	6	3	6	15	18	53	105	101	60	36	24	32	92	176	143	182	
Little Rock	0.88	2	59	26	RH	NO	5	YES	7	623	YES	6	5	9	20	30	91	101	178	98	201	107	181	489	3795	1997	3338	
Little Rock	0.88	2	54	22	PD	YES	5	YES	2	154	NO	2	1	3	6	7	19	34	37	29	14	12	20	46	109	95	119	
Little Rock	0.88	2	52	26	RH	YES	3	NO	4	563	NO	5	4	9	18	20	64	84	112	86	63	110	183	356	1272	2099	3483	
Little Rock	0.88	2	40	10	GP	YES	5	YES	3	233	NO	2	3	5	10	5	14	32	105	49	23	24	22	69	202	207	220	
Little Rock	0.88	2	44	24	PD	NO	5	YES	4	188	NO	1	4	2	7	4	8	21	131	19	4	39	21	64	12	189	174	
Little Rock	0.88	2	44	22	GP	NO	3	YES	3	227	NO	5	2	7	14	18	47	108	66	69	39	43	51	133	357	388	460	
Little Rock	0.88	2	44	23	PD	YES	5	NO	4	220	NO	5	3	2	10	18	54	133	83	17	34	14	32	80	225	53	156	
Little Rock	0.88	2	57	31	PD	YES	5	YES	1	143	NO	4	2	4	10	12	41	74	71	35	26	31	15	72	183	205	101	
Little Rock	0.88	2	57	28	PD	YES	5	YES	3	208	NO	2	6	5	13	7	21	27	166	46	9	23	25	57	53	125	175	
Little Rock	0.88	2	32	0	GP	YES	5	YES	1	186	NO	3	4	4	11	6	16	51	129	41	30	64	21	115	277	608	216	
Little Rock	0.88	2	31	0	PD	YES	4	NO	2	122	NO	1	1	5	7	5	15	18	31	51	18	11	23	52	99	45	129	
Little Rock	0.88	2	50	25	GP	NO	2	NO	4	361	NO	7	7	4	18	27	75	146	222	50	89	72	41	202	796	663	331	
Little Rock	0.88	2	36	15	PD	YES	4	YES	2	139	NO	4	2	5	11	18	54	88	61	52	39	7	13	59	245	47	95	
Little Rock	0.88	2	58	35	PD	YES	2	NO	4	197	YES	1	1	7	9	3	8	18	28	70	7	13	43	63	51	87	273	
Little Rock	0.88	2	43	22	GP	YES	1	NO	5	270	YES	2	3	3	8	6	18	36	97	32	68	63	37	168	575	611	325	
Clearwater	0.82	2	42	14	RH	YES	5	NO	6	511	NO	7	9	9	25	25	71	128	254	72	95	118	156	369	1833	2309	3002	
Clearwater	0.82	2	38	9	GP	NO	5	YES	4	301	YES	1	4	8	13	5	11	10	117	67	16	82	89	187	174	748	869	
Clearwater	0.82	2	33	7	PD	NO	5	YES	2	103	NO	2	2	3	7	8	25	43	44	32	4	7	18	29	34	29	113	
Clearwater	0.82	2	57	31	GP	YES	1	NO	3	376	YES	4	2	8	14	8	35	54	51	79	54	35	159	248	466	274	1508	
Clearwater	0.82	2	53	30	PD	YES	5	YES	2	94	NO	1	2	3	6	2	2	14	55	24	4	24	16	44	38	135	83	
Clearwater	0.82	2	63	43	GP	NO	4	YES	1	176	YES	1	1	6	8	3	8	17	31	57	9	20	74	103	84	195	666	
Clearwater	0.82	2	47	16	PD	NO	5	YES	7	284	NO	3	5	7	15	10	33	70	142	74	23	39	48	110	140	237	289	
Clearwater	0.82	2	46	18	PD	YES	5	NO	6	239	NO	3	3	5	11	13	43	45	82	47	26	23	38	87	150	170	251	
Clearwater	0.82	2	44	14	GP	NO	2	NO	5	357	YES	3	2	7	12	11	43	75	73	74	97	67	94	258	834	560	849	
Clearwater	0.82	2	47	20	GP	NO	3	YES	9	476	NO	8	6	9	23	30	103	144	172	100	73	72	102	247	678	636	949	
Clearwater	0.82	2	52	31	RH	YES	4	YES	8	675	NO	6	5	8	19	27	93	158	127	70	144	94	133	371	2771	1853	2387	
Clearwater	0.82	2	59	25	PD	NO	2	NO	6	294	YES	2	2	9	13	8	14	48	67	117	20	16	60	96	139	97	395	
Clearwater	0.82	2	41	12	PD	NO	3	NO	6	193	YES	2	3	5	10	5	15	49	91	57	19	15	49	83	135	76	252	
Clearwater	0.82	2	60	30	GP	YES	4	NO	7	299	YES	3	2	7	12	10	34	53	52	81	44	69	111	224	394	585	957	
Clearwater	0.82	2	41	17	PD	NO	5	YES	2	141	NO	2	2	4	8	9	15	41	73	51	4	4	18	26	12	31	95	
Clearwater	0.82	2	52	21	GP	NO	5	YES	3	357	NO	6	2	7	15	14	48	127	65	80	85	58	81	224	769	542	727	
Clearwater	0.82	2	42	9	PD	NO	5	YES	1	159	NO	2	1	4	7	5	19	41	30	28	23	17	22	62	130	89	108	
Clearwater	0.82	2	47	9	GP	YES	5	YES	2	211	NO	2	1	3	6	9	28	47	30	31	30	19	81	130	271	151	761	
Warren	0.88	2	48	26	GP	NO	1	NO	3	249	YES	4	3	4	11	14	44	86	105	35	18	84	64	166	115	761	597	
Warren	0.88	2	34	2	GP	NO	1	NO	2	289	YES	2	1	6	9	8	25	39	25	65	35	14	106	155	300	124	965	
Warren	0.88	2	64	39	RH	YES	2	NO	8	649	YES	7	6	5	18	16	46	156	171	60	271	177	96	544	5051	3358	1840	
Warren	0.88	2	33	7	RH	NO	4	YES	4	606	NO	5	9	9	23	17	51	116	271	92	253	197	131	581	4620	3850	2398	
Warren	0.88	2	44	4	RH	YES	3	NO	1	573	NO	7	6	13	26	21	60	119	186	117	149	88	189	426	2792	1730	3724	
Warren	0.88	2	62	37	PD	YES	3	YES	5	349	NO	4	4	5	13	9	26	87	99	39	34	42	78	154	222	227	418	
Warren	0.88	2	45	8	GP	NO	2	YES	3	295	YES	6	4	5	15	17	59	134	121	52	33	44	40	117	262	385	371	
Warren	0.88	2	60	37	GP	NO	2	NO	8	492	NO	5	7	7	19	19	51	85	174	69	67	78	77	222	597	738	649	
Warren	0.88	2	53	20	GP	NO	4	YES	2	237	YES	1	2	4	7	4	11	21	70	35	44	44	58	146	352	370	530	
Warren	0.88	2	60	29	GP	NO	2	NO	1	339	YES	2	3	4	9	4	8	34	110	32	31	51	83	165	272	446	766	
Warren	0.88	2	32	3	GP	NO	0	YES	3	290	YES	3	4	6	13	8	20	73	107	67	75	58	91	224	652	545	752	
Warren	0.88	2	62	35	GP	YES	4	YES	3	286	NO	3	3	2	8	9	30	70	85	11	38	69	65	172	317	588	552	
Warren	0.88	2	44	19	GP	YES	3	NO	1	157	YES	3	2	2	7	12	31	55	68	28	22	18	62	102	190	163	534	
Warren	0.88	2	47	18	RH	YES	5	YES	2	417	NO	1	3	6	10	3	8	14	102	52	108	141	112	361	1952	2781	2099	
Warren	0.88	2	38	17	RH	NO	1	NO	2	549	NO	6	8	9	23	20	63	126	238	92	141	192	112	445	2679	3624	2233	
Warren	0.88	2	43	13	PD	NO	1	NO	6	234	YES	1	1	4	6	4	14	16	32	47	23	11	34	68	151	52	176	
Warren	0.88	2	54	28	PD	YES	2	NO	3	205	NO	2	2	5	9	8	25	27	79	48	31	14	41	86	213	73	266	
Warren	0.88	2	44	22	PD	NO	1	NO	3	179	YES	4	1	4	9	10	30	75	29	36	28	8	58	94	192	43	339	
