SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Mission	0.99	1	40	18	RH	NO	5	NO	5	591	NO	5	9	5	19	15	47	84	294	31	148	211	67	426	2863	3990	1109	
Mission	0.99	1	42	9	GP	NO	2	NO	7	463	YES	6	3	9	18	18	60	112	90	91	68	58	171	297	597	473	1515	
Mission	0.99	1	40	27	GP	YES	1	YES	5	315	YES	2	3	6	11	8	26	48	83	58	67	56	36	159	654	468	313	
Mission	0.99	1	58	33	PD	YES	5	YES	3	201	NO	2	3	8	13	3	6	47	80	93	23	11	47	81	117	59	310	
Mission	0.99	1	52	28	PD	YES	1	NO	4	241	YES	5	4	8	17	19	57	100	126	91	29	28	31	88	182	163	190	
Mission	0.99	1	53	22	GP	NO	0	NO	2	264	YES	3	3	5	11	5	17	60	88	39	56	46	37	139	479	381	351	
Mission	0.99	1	36	1	PD	NO	5	YES	2	85	NO	4	2	3	9	14	53	95	45	42	11	10	12	33	44	71	66	
Mission	0.99	1	54	25	GP	YES	3	YES	5	334	YES	2	4	5	11	11	38	45	110	48	38	104	81	223	346	952	740	
Mission	0.99	1	62	33	GP	NO	4	YES	4	238	YES	2	4	5	11	7	19	30	117	42	81	55	64	200	654	486	587	
Mission	0.99	1	31	5	RH	YES	2	NO	1	383	YES	4	4	7	15	13	41	93	111	64	78	80	102	260	1467	1451	1926	
Omaha	0.95	2	64	32	GP	YES	4	YES	6	439	YES	3	3	7	13	8	22	63	78	81	53	63	150	266	456	542	1305	
Omaha	0.95	2	31	10	RH	YES	5	YES	1	366	NO	3	4	7	14	14	48	65	150	73	58	78	112	248	944	1494	2085	
Omaha	0.95	2	33	13	GP	YES	5	YES	1	190	NO	1	3	5	9	3	8	11	91	42	22	41	64	127	212	378	629	
Omaha	0.95	2	63	36	RH	NO	1	NO	7	651	YES	6	5	14	25	17	42	135	141	149	107	103	204	414	1966	1958	3841	
Omaha	0.95	2	54	28	GP	YES	5	YES	11	538	NO	5	3	5	13	15	46	85	79	53	78	87	87	252	668	798	803	
Omaha	0.95	2	40	19	GP	NO	1	NO	2	278	NO	1	7	7	15	5	20	15	177	78	22	40	75	137	194	384	702	
Omaha	0.95	2	58	27	GP	NO	2	NO	6	448	YES	8	5	8	21	27	81	119	153	89	53	107	125	285	439	875	1183	
Omaha	0.95	2	36	6	GP	NO	2	NO	3	303	NO	3	4	3	10	10	30	50	123	26	67	114	67	248	649	1115	567	
Omaha	0.95	2	46	23	GP	YES	2	NO	3	204	NO	5	2	4	11	16	55	98	59	46	61	30	54	145	582	299	539	
Omaha	0.95	2	61	33	GP	NO	4	NO	6	468	YES	7	3	6	16	22	60	125	99	64	58	69	89	216	575	646	787	
Omaha	0.95	2	52	24	RH	NO	2	NO	2	465	YES	6	7	7	20	23	66	129	222	70	123	109	88	320	2434	2003	1719	
Omaha	0.95	2	33	3	GP	NO	2	NO	12	505	YES	6	4	12	22	25	78	128	125	94	181	86	120	387	1675	793	1031	
Omaha	0.95	2	45	16	RH	NO	3	NO	5	595	YES	2	5	9	16	6	20	37	143	76	69	188	186	443	1295	3706	3668	
Omaha	0.95	2	59	29	RH	YES	5	YES	4	601	NO	5	8	12	25	17	55	86	246	135	111	212	154	477	1966	3957	2914	
Omaha	0.95	2	48	33	PD	YES	5	YES	3	175	NO	1	2	8	11	3	9	18	51	79	17	11	36	64	147	45	199	
Omaha	0.95	2	51	18	RH	YES	5	YES	5	652	NO	6	6	14	26	15	50	125	168	154	157	121	162	440	3031	2384	3206	
Omaha	0.95	2	53	24	RH	YES	3	YES	3	443	YES	4	4	8	16	9	30	86	117	97	141	112	99	352	2746	2187	1939	
Omaha	0.95	2	31	6	GP	YES	5	YES	4	318	NO	3	3	3	9	9	17	64	92	26	71	110	86	267	587	1037	820	
Omaha	0.95	2	63	38	PD	NO	1	NO	5	259	YES	2	5	6	13	7	24	42	150	69	36	49	34	119	227	262	188	
Omaha	0.95	2	55	21	PD	NO	1	NO	2	197	YES	2	2	3	7	7	21	45	65	26	43	46	26	115	256	273	138	
Anderson	0.97	1	36	2	PD	NO	5	NO	7	315	NO	2	4	6	12	6	19	40	105	72	30	104	69	203	161	634	392	
Anderson	0.97	1	42	20	PD	YES	3	YES	3	161	NO	1	1	3	5	4	19	30	22	26	7	15	25	47	36	115	142	
Anderson	0.97	1	62	29	RH	YES	5	NO	7	678	NO	5	9	7	21	13	43	84	287	59	122	110	216	448	2251	2097	3929	
Anderson	0.97	1	50	25	GP	YES	5	NO	8	448	NO	3	5	6	14	9	27	49	163	51	53	97	99	249	480	914	939	
Anderson	0.97	1	52	29	RH	YES	5	YES	2	613	NO	2	6	12	20	3	9	37	160	133	144	116	286	546	2782	2302	5444	
Anderson	0.97	1	34	0	GP	NO	1	NO	9	405	YES	4	4	6	14	14	34	66	145	54	69	89	60	218	616	797	472	
Anderson	0.97	1	42	20	GP	NO	1	NO	10	500	YES	3	8	5	16	5	22	65	259	44	93	116	88	297	842	1024	754	
Anderson	0.97	1	45	14	GP	NO	5	NO	3	371	NO	7	5	3	15	31	92	141	139	41	112	79	69	260	964	706	595	
Anderson	0.97	1	39	12	RH	YES	0	NO	2	581	YES	6	7	9	22	25	70	135	201	87	200	204	174	578	3869	3887	3267	
Anderson	0.97	1	63	38	RH	YES	5	YES	3	522	NO	8	3	8	19	28	92	174	62	81	219	119	241	579	4297	2097	4645	
Anderson	0.97	1	57	34	PD	YES	5	YES	3	127	NO	1	1	3	5	5	16	23	40	35	22	16	25	63	140	104	153	
Anderson	0.97	1	64	31	PD	NO	0	NO	7	293	YES	4	4	3	11	10	35	65	109	29	46	49	42	137	277	249	231	
Anderson	0.97	1	41	18	GP	YES	5	YES	7	474	NO	7	4	8	19	24	72	147	127	95	137	71	126	334	1217	658	1191	
Anderson	0.97	1	47	20	GP	NO	1	YES	7	485	YES	6	6	5	17	19	58	127	181	46	143	78	48	269	1251	766	411	
Anderson	0.97	1	44	14	RH	NO	5	YES	3	496	NO	6	6	13	25	15	48	96	185	97	92	111	154	357	1896	2159	2810	
Anderson	0.97	1	62	36	GP	YES	2	YES	2	299	YES	6	3	4	13	22	62	150	100	41	85	43	70	198	694	373	657	
Anderson	0.97	1	56	33	PD	YES	3	NO	4	172	YES	3	2	1	6	7	22	47	64	13	29	27	18	74	144	160	62	
Anderson	0.97	1	44	22	RH	NO	3	NO	4	479	YES	8	4	11	23	23	66	141	103	121	123	72	147	342	2531	1319	2957	
Chattanooga	0.96	3	56	21	GP	YES	5	YES	3	306	NO	4	3	8	15	16	47	54	78	66	50	46	69	165	453	410	666	
Chattanooga	0.96	3	61	32	RH	YES	5	YES	2	436	NO	5	3	11	19	15	56	93	118	126	71	76	155	302	1328	1526	3000	
Chattanooga	0.96	3	59	34	PD	YES	5	YES	3	186	NO	4	1	2	7	16	45	91	38	16	12	19	30	61	99	153	202	
Chattanooga	0.96	3	30	0	RH	NO	4	YES	7	665	NO	7	5	9	21	29	86	152	124	112	189	118	151	458	3576	2153	2860	
Chattanooga	0.96	3	54	27	GP	NO	2	NO	7	378	YES	3	5	7	15	6	20	56	149	64	60	77	122	259	467	670	1067	
Chattanooga	0.96	3	44	27	PD	NO	1	NO	4	197	YES	5	2	2	9	14	48	84	63	16	39	18	16	73	204	88	104	
Chattanooga	0.96	3	65	37	RH	YES	5	YES	5	469	NO	4	4	10	18	8	31	82	108	98	124	141	166	431	2310	2589	3287	
Chattanooga	0.96	3	57	31	GP	YES	5	YES	8	479	NO	5	5	8	18	15	45	85	152	81	122	90	129	341	1136	785	1126	
Chattanooga	0.96	3	45	25	PD	NO	4	YES	2	109	YES	1	1	4	6	7	29	16	15	38	4	6	13	23	34	29	81	
Chattanooga	0.96	3	50	19	GP	YES	5	YES	9	485	NO	5	5	6	16	13	43	97	147	65	65	142	75	282	619	1303	682	
Chattanooga	0.96	3	38	4	RH	YES	4	YES	8	656	NO	5	1	9	15	16	42	97	32	74	138	127	241	506	2745	2504	4537	
Chattanooga	0.96	3	51	26	PD	NO	1	NO	6	295	YES	2	3	8	13	8	24	57	84	63	21	29	50	100	135	179	339	
Chattanooga	0.96	3	48	20	GP	NO	0	NO	3	225	YES	1	2	6	9	2	7	23	50	57	37	44	39	120	311	449	380	
Chattanooga	0.96	3	60	37	GP	NO	2	NO	2	346	YES	4	2	2	8	12	33	60	71	20	56	48	39	143	540	339	393	
Chattanooga	0.96	3	63	38	PD	YES	4	YES	1	155	NO	3	2	6	11	7	13	78	72	66	9	7	24	40	47	54	150	
Chattanooga	0.96	3	53	21	RH	YES	4	NO	2	356	YES	4	4	6	14	14	48	89	111	52	140	61	65	266	2745	1214	1288	
Chattanooga	0.96	3	44	7	PD	NO	5	YES	7	325	NO	3	2	11	16	7	19	46	58	94	28	23	38	89	196	126	201	
Chattanooga	0.96	3	38	4	GP	YES	5	YES	5	242	NO	3	1	3	7	12	37	53	37	38	18	12	47	77	173	121	411	
Chattanooga	0.96	3	46	12	RH	NO	2	NO	2	549	YES	3	3	6	12	12	28	63	95	73	149	243	94	486	2794	4681	1787	
Raleigh	0.8	1	60	35	RH	NO	3	YES	5	610	YES	10	3	10	23	40	100	193	99	117	156	82	190	428	2975	1644	3610	
Raleigh	0.8	1	34	11	GP	YES	5	NO	2	161	NO	4	2	5	11	7	34	96	58	52	52	44	35	131	454	378	316	
Raleigh	0.8	1	53	25	RH	YES	3	NO	2	345	YES	3	6	4	13	9	34	62	167	39	56	147	53	256	1084	2879	971	
Raleigh	0.8	1	34	4	RH	NO	0	YES	2	522	NO	4	5	6	15	16	45	69	148	54	118	107	224	449	2305	1990	4332	
Raleigh	0.8	1	60	34	PD	NO	5	YES	7	332	NO	4	8	6	18	10	31	85	275	51	24	61	31	116	135	358	135	
Raleigh	0.8	1	34	13	GP	YES	5	NO	6	372	NO	2	4	7	13	8	25	42	110	43	50	94	75	219	454	830	694	
Raleigh	0.8	1	43	24	GP	NO	0	YES	5	344	YES	6	4	1	11	21	62	113	123	9	82	41	7	130	693	346	69	
Raleigh	0.8	1	46	20	GP	YES	4	YES	3	197	YES	2	1	1	4	5	12	34	22	5	58	25	55	138	548	199	499	
Raleigh	0.8	1	36	10	GP	NO	1	NO	13	524	NO	7	5	10	22	27	77	171	162	96	76	77	152	305	688	737	1390	
Raleigh	0.8	1	63	29	PD	YES	3	NO	3	191	NO	3	2	3	8	9	33	62	58	34	29	28	33	90	180	174	196	
Raleigh	0.8	1	54	18	GP	YES	3	NO	7	437	YES	6	6	7	19	14	48	124	187	68	61	98	116	275	575	870	1025	
Raleigh	0.8	1	58	28	PD	YES	5	YES	9	307	YES	4	3	5	12	7	25	84	97	46	43	35	56	134	268	210	322	
Raleigh	0.8	1	33	6	GP	NO	5	YES	5	388	NO	3	5	12	20	12	40	62	157	102	73	71	93	237	742	640	835	
Raleigh	0.8	1	44	21	GP	YES	4	NO	1	156	YES	3	4	2	9	11	26	76	113	20	55	44	17	116	532	371	164	
Raleigh	0.8	1	54	16	RH	NO	3	NO	7	534	YES	7	3	8	18	20	65	145	100	61	104	100	120	324	1905	1877	2245	
Raleigh	0.8	1	51	21	RH	YES	2	YES	3	398	YES	3	8	10	21	11	22	79	240	112	89	110	126	325	1613	2200	2433	
Raleigh	0.8	1	33	0	PD	NO	4	YES	4	216	NO	4	6	5	15	16	55	98	220	50	17	44	20	81	99	265	109	
Raleigh	0.8	1	37	14	RH	NO	2	YES	3	431	NO	4	5	4	13	14	40	98	152	41	140	100	105	345	2793	1730	1981	
