SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Worcester	0.79	1	56	25	PD	NO	2	NO	2	162	YES	2	2	3	7	6	23	43	58	34	15	17	20	52	68	112	86	
Worcester	0.79	1	49	16	GP	NO	4	NO	6	396	NO	6	3	8	17	13	34	111	87	81	66	85	53	204	615	738	454	
Worcester	0.79	1	56	40	GP	YES	4	YES	6	399	YES	2	4	8	14	3	5	32	109	71	62	78	82	222	582	696	724	
Worcester	0.79	1	63	39	GP	NO	1	NO	1	172	YES	3	2	1	6	13	22	73	62	17	56	45	18	119	546	407	148	
Worcester	0.79	1	57	35	PD	YES	5	YES	1	159	NO	1	1	1	3	4	9	16	30	11	9	41	26	76	53	241	204	
Worcester	0.79	1	50	18	RH	YES	4	YES	2	366	NO	4	5	7	16	12	28	86	146	56	64	64	127	255	1194	1242	2272	
Worcester	0.79	1	31	10	GP	YES	1	NO	1	260	YES	4	4	4	12	12	23	91	127	36	72	70	42	184	653	621	375	
Worcester	0.79	1	37	4	RH	NO	1	YES	2	429	YES	4	4	7	15	15	53	72	130	68	35	59	106	200	759	1193	2121	
Worcester	0.79	1	31	2	RH	NO	4	YES	4	380	YES	2	4	11	17	7	13	38	138	118	52	119	145	316	1021	2385	2634	
Worcester	0.79	1	64	43	PD	YES	2	YES	2	176	NO	2	2	5	9	6	9	32	55	48	19	17	29	65	121	89	156	
Worcester	0.79	1	63	31	GP	YES	3	NO	6	445	NO	7	4	8	19	31	112	136	128	93	85	100	90	275	804	902	817	
Worcester	0.79	1	45	23	GP	YES	3	YES	3	284	YES	2	3	13	18	8	25	40	80	122	23	18	94	135	173	151	871	
Worcester	0.79	1	41	11	RH	NO	5	YES	4	511	YES	4	5	14	23	13	30	71	126	107	116	115	195	426	2079	2199	3710	
Worcester	0.79	1	40	15	RH	YES	5	YES	8	644	NO	4	6	12	22	13	40	65	177	109	33	175	206	414	603	3197	4154	
Worcester	0.79	1	44	22	GP	NO	2	NO	4	419	YES	4	5	6	15	10	42	73	183	59	25	109	93	227	226	951	816	
Monmouth	0.75	3	40	8	PD	YES	4	YES	3	180	NO	4	1	4	9	12	35	98	28	45	34	7	26	67	176	40	146	
Monmouth	0.75	3	41	23	RH	NO	5	YES	4	530	NO	8	3	9	20	22	57	169	97	87	120	131	164	415	2501	2525	3271	
Monmouth	0.75	3	38	3	PD	NO	0	NO	3	187	NO	1	1	4	6	4	9	16	43	52	10	9	48	67	63	68	310	
Monmouth	0.75	3	39	18	PD	NO	2	NO	4	270	YES	2	1	6	9	6	21	46	38	57	39	14	24	77	224	83	122	
Monmouth	0.75	3	41	8	GP	NO	5	YES	12	511	YES	5	5	14	24	14	47	97	156	144	97	88	85	270	847	775	824	
Monmouth	0.75	3	48	18	RH	NO	5	NO	3	437	NO	1	2	6	9	4	14	17	57	62	28	111	46	185	577	2107	901	
Monmouth	0.75	3	55	35	PD	NO	4	YES	7	354	NO	5	5	4	14	11	25	101	143	54	41	40	61	142	254	229	348	
Monmouth	0.75	3	43	25	RH	YES	5	YES	7	651	YES	6	6	7	19	12	39	131	166	73	178	187	140	505	3441	3573	2583	
Monmouth	0.75	3	46	25	GP	NO	1	NO	4	368	YES	3	2	7	12	13	28	79	56	60	31	42	99	172	321	366	858	
Monmouth	0.75	3	34	3	PD	NO	2	NO	6	300	YES	2	3	6	11	7	26	47	83	53	37	20	42	99	213	116	214	
Monmouth	0.75	3	48	20	GP	NO	4	NO	5	346	NO	2	3	3	8	10	35	33	106	43	62	105	135	302	530	960	1148	
Monmouth	0.75	3	62	23	RH	NO	1	NO	7	743	YES	3	9	15	27	11	35	76	260	152	33	251	189	473	598	4452	3584	
Monmouth	0.75	3	45	22	RH	NO	5	YES	2	425	YES	5	3	9	17	18	57	89	105	92	78	76	123	277	1476	1494	2402	
Monmouth	0.75	3	51	30	RH	YES	5	YES	8	687	NO	3	7	16	26	7	26	62	230	148	103	100	199	402	1964	1868	3968	
Monmouth	0.75	3	40	10	GP	YES	5	YES	7	501	YES	7	3	10	20	20	67	132	80	85	65	68	123	256	593	585	1076	
Monmouth	0.75	3	39	12	RH	YES	1	NO	3	473	YES	6	6	9	21	22	64	116	149	101	171	136	132	439	3266	2757	2519	
Monmouth	0.75	3	34	0	PD	NO	1	NO	1	89	YES	2	1	2	5	3	11	40	21	20	17	4	19	40	81	12	121	
Monmouth	0.75	3	35	2	GP	NO	0	NO	7	427	YES	5	3	9	17	17	57	90	78	87	68	73	85	226	591	637	787	
Austin	0.93	1.5	37	7	GP	NO	1	NO	2	219	YES	3	1	7	11	8	23	66	36	77	81	16	51	148	675	139	477	
Austin	0.93	1.5	40	0	PD	NO	2	NO	7	289	YES	3	4	7	14	8	22	60	130	61	21	48	39	108	79	220	277	
Austin	0.93	1.5	51	31	PD	NO	0	NO	3	183	YES	4	2	2	8	14	44	60	47	19	23	35	20	78	133	236	94	
Austin	0.93	1.5	45	19	PD	YES	5	YES	1	75	NO	2	1	2	5	5	11	28	29	32	9	14	11	34	57	86	48	
Austin	0.93	1.5	59	33	RH	NO	3	NO	4	554	YES	4	8	10	22	15	56	88	253	103	59	79	150	288	1151	1536	2923	
Austin	0.93	1.5	32	3	RH	YES	5	YES	4	434	NO	2	5	9	16	10	38	39	153	93	75	91	124	290	1278	1755	2425	
Austin	0.93	1.5	50	20	PD	NO	1	YES	3	223	YES	2	1	9	12	6	14	43	26	84	22	10	29	61	134	93	175	
Austin	0.93	1.5	50	24	PD	YES	2	NO	12	401	YES	1	4	7	12	4	6	11	135	69	1	32	71	104	3	202	429	
Austin	0.93	1.5	31	6	RH	NO	5	YES	3	560	YES	7	6	10	23	19	57	133	170	98	79	164	216	459	1605	3062	4044	
Austin	0.93	1.5	48	22	GP	NO	3	NO	3	212	YES	1	5	3	9	8	33	22	140	40	49	31	61	141	447	317	524	
Austin	0.93	1.5	44	12	GP	NO	4	NO	6	433	YES	2	6	8	16	11	26	40	171	86	61	168	108	337	527	1566	989	
Austin	0.93	1.5	46	13	GP	NO	5	YES	3	233	NO	5	4	4	13	13	38	93	116	50	63	36	48	147	562	358	410	
Austin	0.93	1.5	60	25	GP	YES	4	YES	4	294	NO	2	2	4	8	2	6	36	65	37	56	97	30	183	537	898	246	
Austin	0.93	1.5	45	13	PD	NO	4	NO	6	268	YES	4	3	6	13	21	56	88	96	70	24	27	35	86	147	149	206	
Austin	0.93	1.5	57	33	PD	NO	5	NO	6	234	NO	2	4	9	15	4	15	36	132	69	18	17	55	90	111	96	360	
Austin	0.93	1.5	31	3	GP	NO	1	YES	3	328	YES	2	5	3	10	8	27	39	173	28	53	79	41	173	485	728	378	
Austin	0.93	1.5	38	15	GP	NO	3	NO	4	312	YES	2	4	6	12	7	22	42	148	65	35	29	77	141	286	264	625	
Austin	0.93	1.5	36	2	RH	NO	4	NO	1	401	NO	3	4	2	9	6	18	50	105	14	47	67	58	172	904	1279	998	
Anderson	0.86	2	55	28	RH	YES	3	NO	6	603	NO	6	9	13	28	18	60	126	256	121	108	119	138	365	2000	2378	2533	
Anderson	0.86	2	38	4	GP	NO	3	YES	1	278	NO	2	2	3	7	9	32	41	43	38	39	39	54	132	290	330	514	
Anderson	0.86	2	63	39	PD	NO	5	YES	6	252	NO	7	2	8	17	17	53	140	44	96	38	20	54	112	193	103	343	
Anderson	0.86	2	60	42	RH	YES	5	NO	4	454	NO	2	2	4	8	8	27	34	56	25	113	34	127	274	2182	586	2445	
Anderson	0.86	2	30	4	RH	NO	5	NO	2	522	NO	4	2	7	13	11	36	93	62	68	154	111	86	351	2810	1948	1698	
Anderson	0.86	2	48	19	PD	YES	2	YES	6	292	YES	2	3	6	11	10	35	45	93	58	20	49	43	112	113	276	223	
Anderson	0.86	2	61	30	GP	YES	2	NO	7	357	YES	2	3	6	11	5	12	35	94	59	36	62	91	189	311	550	788	
Anderson	0.86	2	64	46	GP	YES	2	NO	4	353	YES	4	3	7	14	19	65	87	97	84	77	71	110	258	701	661	1010	
Anderson	0.86	2	61	39	PD	NO	5	NO	6	297	NO	3	7	8	18	8	33	40	214	81	39	38	47	124	197	237	244	
Anderson	0.86	2	60	27	RH	YES	5	YES	4	536	NO	8	8	12	28	27	82	181	240	112	131	151	131	413	2610	2905	2491	
Anderson	0.86	2	48	28	GP	NO	0	NO	5	296	YES	5	3	7	15	17	57	106	89	67	67	24	55	146	613	194	494	
Anderson	0.86	2	63	47	GP	YES	1	NO	1	254	YES	5	6	6	17	13	28	117	189	52	34	60	47	141	277	561	385	
Anderson	0.86	2	39	8	PD	YES	4	NO	3	178	NO	3	3	5	11	9	28	53	95	45	22	4	36	62	145	34	261	
Anderson	0.86	2	64	31	RH	NO	0	NO	5	636	YES	4	5	11	20	12	25	83	149	95	74	167	164	405	1331	3202	3047	
Anderson	0.86	2	53	20	RH	YES	3	YES	4	466	NO	12	6	8	26	35	110	223	194	78	128	75	112	315	2477	1361	2076	
Anderson	0.86	2	42	15	RH	NO	0	YES	4	414	YES	4	4	10	18	16	47	71	145	98	50	111	147	308	1012	2129	2730	
Anderson	0.86	2	54	31	GP	YES	4	YES	4	391	NO	2	3	6	11	10	28	51	96	60	28	60	116	204	254	538	1088	
Anderson	0.86	2	58	26	PD	NO	2	YES	6	232	NO	1	2	5	8	5	18	22	52	53	5	37	44	86	15	186	299	
Anderson	0.86	2	37	4	GP	NO	2	NO	4	264	NO	3	6	8	17	10	24	64	219	87	23	62	52	137	168	536	439	
Elyria	0.84	5	45	13	GP	YES	5	YES	5	335	YES	1	4	5	10	3	4	18	132	66	32	83	107	222	298	801	970	
Elyria	0.84	5	46	9	PD	NO	2	NO	5	238	YES	2	2	3	7	4	7	42	64	26	17	23	21	61	132	132	167	
Elyria	0.84	5	54	21	GP	YES	5	YES	1	219	NO	4	2	5	11	10	32	83	51	52	50	37	52	139	501	343	492	
Elyria	0.84	5	36	0	PD	NO	5	YES	2	113	NO	2	1	1	4	11	33	32	29	18	18	3	11	32	121	13	55	
Elyria	0.84	5	42	0	RH	NO	5	YES	6	748	NO	6	9	11	26	14	48	117	295	113	149	228	186	563	2987	4475	3552	
Elyria	0.84	5	42	21	RH	YES	5	NO	5	494	YES	4	4	10	18	11	45	66	104	86	65	114	219	398	1251	1979	4307	
Elyria	0.84	5	48	16	PD	NO	5	YES	4	259	NO	3	3	2	8	14	42	63	110	20	30	31	32	93	191	198	175	
Elyria	0.84	5	46	14	RH	NO	5	NO	4	565	NO	3	5	7	15	9	30	64	129	56	113	163	213	489	2210	3131	4261	
Elyria	0.84	5	63	31	RH	YES	5	YES	2	522	NO	9	3	6	18	18	47	190	58	61	166	93	91	350	3084	1887	1694	
Elyria	0.84	5	51	26	RH	YES	5	YES	3	386	NO	4	3	9	16	16	54	73	65	71	57	65	136	258	1006	1226	2466	
Elyria	0.84	5	44	14	PD	NO	4	YES	4	134	NO	1	2	2	5	7	36	20	55	22	15	23	15	53	101	154	83	
Elyria	0.84	5	55	20	GP	NO	3	NO	2	282	NO	3	3	3	9	9	25	73	91	63	25	36	58	119	240	354	488	
Elyria	0.84	5	47	14	PD	YES	5	YES	4	204	NO	3	1	6	10	16	56	43	37	69	19	33	23	75	102	161	160	
Elyria	0.84	5	39	19	PD	NO	2	NO	3	144	YES	5	2	4	11	16	61	99	63	46	8	16	16	40	39	137	96	
Elyria	0.84	5	36	15	RH	NO	3	YES	6	518	NO	3	5	5	13	11	40	53	173	53	88	197	110	395	1640	3852	2214	
Elyria	0.84	5	33	4	GP	NO	2	NO	3	246	YES	1	3	4	8	4	13	22	75	45	42	51	75	168	413	507	744	
Elyria	0.84	5	40	18	PD	NO	4	NO	1	141	NO	3	1	3	7	14	52	48	26	38	12	23	14	49	55	133	64	
Elyria	0.84	5	34	10	RH	NO	2	NO	1	399	YES	7	1	7	15	27	72	127	28	64	125	24	120	269	2272	514	2257	
Elyria	0.84	5	46	22	RH	NO	4	YES	2	574	NO	4	5	9	18	19	50	76	133	86	44	130	137	311	841	2378	2690	
Elyria	0.84	5	46	11	RH	NO	5	YES	5	556	NO	8	8	6	22	19	52	184	227	76	212	135	43	390	3823	2529	811	
